"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper"
"30","Education","~~","M_Z",0.00377949298019564,0.00388472368133486,0.972911663796108,0.330597207491584,-0.00383442552511054,0.0113934114855018
"31","Gym","~~","M_Z",0.0177919826865035,0.00656181589843365,2.71144191819685,0.00669912764486469,0.00493105985239122,0.0306529055206158
"32","Work","~~","M_Z",-0.0125356405961338,0.00734230686384911,-1.70731635555234,0.0877632677388474,-0.0269262976127193,0.0018550164204517
"33","Social","~~","M_Z",0.00153677876576077,0.00436865791088235,0.351773656145665,0.72500801672429,-0.00702563340034462,0.0100991909318662
"34","Inactive","~~","X_Z",-0.00511315701252483,0.00479198622750897,-1.06702247664489,0.285961686395799,-0.0145052774328544,0.0042789634078047
"35","Education","~~","X_Z",0.00219277581172994,0.00285861591299135,0.767076053052312,0.443036298842514,-0.0034100084233662,0.00779556004682608
"36","Gym","~~","X_Z",0.00615877506420541,0.00481674168505079,1.27861850746943,0.201031429409443,-0.00328186516132691,0.0155994152897377
"37","Work","~~","X_Z",-0.00943792293641548,0.00540413326382394,-1.74642675812499,0.0807368236800183,-0.0200298295011653,0.00115398362833434
"38","Social","~~","X_Z",0.0051905691983293,0.0032188889824153,1.61253439515474,0.106845701533993,-0.00111833727743746,0.0114994756740961
"39","Inactive","~~","F_Z",0.00465360733917674,0.0064909604012054,0.716936639809504,0.473413192755427,-0.00806844127226149,0.017375655950615
"40","Education","~~","F_Z",0.00083748286769623,0.003872270558536,0.216276950444512,0.828771874771743,-0.00675202796542912,0.00842699370082158
"41","Gym","~~","F_Z",0.0139142563260609,0.00653501353540524,2.12918554042415,0.0332389127360144,0.00110586515818491,0.026722647493937
"42","Work","~~","F_Z",-0.0181574462227786,0.00733257408537241,-2.47627177187346,0.0132762475963175,-0.0325290273440803,-0.00378586510147694
"43","Social","~~","F_Z",-0.00157090606554525,0.00435645463866312,-0.360592774593268,0.718403891471299,-0.0101094002576074,0.00696758812651693
"44","M_Z","~~","X_Z",0.0536706096055044,0.00578932980898823,9.27060840827863,0,0.0423237316852634,0.0650174875257455
"45","M_Z","~~","F_Z",0.101665336112386,0.00813241047765038,12.501254872929,0,0.0857261044686949,0.117604567756077
"46","X_Z","~~","F_Z",0.0530304102738215,0.00576901327871928,9.19228431479606,0,0.0417233520211983,0.0643374685264446
"47","M","~~","M",0.241790685985409,0.0103287862068112,23.4093998214393,0,0.221546637016046,0.262034734954773
"48","X","~~","X",0.133774800797058,0.00571457627352504,23.4093998214393,0,0.122574437114042,0.144975164480074
"49","F","~~","F",0.24115888700617,0.0103017970920086,23.4093998214393,0,0.220967735729794,0.261350038282547
"50","Inactive","~~","Inactive",0.185661831364117,0.00793108036858258,23.4093998214392,0,0.170117199483202,0.201206463245031
"51","Education","~~","Education",0.0661030175600895,0.0028237809625324,23.4093998214393,0,0.0605685085732962,0.0716375265468829
"52","Work","~~","Work",0.235713648300245,0.0100691880226835,23.4093998214392,0,0.215978402422224,0.255448894178267
"53","Gym","~~","Gym",0.18750001164695,0.00800960353862766,23.4093998214393,0,0.171801477180795,0.203198546113104
"54","Social","~~","Social",0.0836610475237233,0.00357382283022494,23.4093998214393,0,0.0766564834893554,0.0906656115580912
"55","M_Z","~~","M_Z",0.249996711478797,0.0106793302427959,23.4093998214392,0,0.229065608823908,0.270927814133687
"56","X_Z","~~","X_Z",0.13541527689199,0.00578465393922536,23.4093998214392,0,0.124077563508081,0.146752990275899
"57","F_Z","~~","F_Z",0.248600571021575,0.0106196900782521,23.4093998214393,0,0.227786360941223,0.269414781101926
"58","M","~~","X",0.0504559233770084,0.00564226272880208,8.94249803708108,0,0.0393972916372436,0.0615145551167731
"59","M","~~","F",0.0970810456568511,0.00786140798681461,12.3490659459067,0,0.0816729691349189,0.112489122178783
"60","X","~~","F",0.0515679235981072,0.00564460151738496,9.13579522651542,0,0.0405047079169526,0.0626311392792619
