"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",0.55037572494353,0.1980737102309,1.16834172323309,-0.128053611179275,-0.268953799965762,0.0551388913600085,0.0292083939027999,0.428641921403259,0.347831229008276,-0.498875829100833,-0.801426011239991,-0.159455427389409,0.319108350505523,8.59108402050774e-09,0.581464638804686,-0.826157814141497,-0.193618211993843,0.344495752412864
"2",0.581047308886309,0.245636590284381,0.406257464730015,0.370462887489053,-0.647421355422766,-0.603053630450768,-0.370986425279261,1.74276357617376,-0.32964579379451,-0.557045654994118,-0.713667148358053,-0.483840061205643,-0.233812446782556,-0.410213375950754,0.683421012667475,-0.48952214402849,0.112153935009503,-0.132855699699418
"3",0.486892635010616,0.193199013782146,0.560268060916951,-0.962730599105264,0.145065248929261,-0.247169904151546,0.48483841165456,0.40613545302869,0.240811252847454,-0.668672159213562,-0.827451597282495,-0.4175132643863,0.265824264928347,0.0833981937373105,0.485910874254765,-0.717877432065137,-0.186103344378788,0.365356608634629
"4",0.39113893732836,0.310879841228394,0.467737950673003,0.163888180004393,-0.101815747126311,0.342250286196658,1.26008563938933,1.18006026957971,-0.390574581428253,-0.607919376364973,-0.714132067752477,-0.0625473295509508,-0.0970311509332133,-0.647938653957495,0.29216647470364,-0.451349135345466,0.0473904925123362,0.334147431307946
"5",0.420590340525951,0.223209280599893,0.577354332099913,-1.22457740584198,-0.678223842540502,-0.532235843968842,0.0763834121504424,0.839673169516008,-0.329642555863436,-0.643897375655704,-0.734266746384104,-0.32964786114996,-0.11054138412277,-0.233567352790513,0.264936290628767,-0.428130072555884,-0.329645618456191,-0.233568372056951
"6",0.697050828383295,0.543353315270949,0.619507173940588,-0.430593473829006,0.156106779004103,-0.345366269158276,0.0742009041605103,0.617836891411571,-0.384632801435703,-0.60791781522545,-0.704957870196442,-0.384633867527329,7.89954965224502e-07,-0.26151862608556,0.264939162803593,-0.674521838784395,-0.233811169070307,0.341784605472248
"7",0.791453403100703,0.436906579729124,0.693006522669123,-0.180067801919879,0.0663858175704461,-0.400235618520345,-0.070920224263127,-0.0990013900482245,-0.158002879679329,-0.668670646222826,-0.734266175282133,-0.15800292172373,0.487869630100233,-0.264698945327178,0.317326522861904,-0.652845812439473,0.0771676201679906,-0.00919034690621444
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.587846310128232,0.388623198099996,0.643282784183999,-0.402376241187224,0.0282334065998307,-0.332272621625456,0.266982982467634,0.561635053983681,-0.264699248021669,-0.682861947176814,-0.84977653171932,-0.361766646145304,-0.0963941176967308,-0.312599995375561,0.231768026120618,-0.60716697903166,0.053002210204006,0.164421849652013
"10",0.604252851259691,0.455496955951842,0.433355856383081,-0.385852380128651,0.19429002066512,-0.340203721284684,-0.256201588693645,0.763501882481899,-0.493983773847277,-0.5901687150398,-0.666225071464247,-0.410892092949627,-0.0397376021497564,-0.417140554372526,0.227422888144088,-0.313460210278889,-0.410891920860111,-0.026037554578356
