"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",0.0808512509244965,0.0843713904189535,0.0952865416960431,0.140492651955504,0.165647444891124,0.124931381402412,0.101887250869597,0.207524768227263,0.196714172499186,0.215803960761012,0.125394895469204,0.202007437321331,0.193432707844467,0.155752821989165,0.249402398298645,0.0932349009910341,0.203455966729427,0.158561694217796
"2",0.121710699568465,0.093712374169614,0.105672799884125,0.144950892277308,0.245947551334897,0.172704590528327,0.150600895914019,0.441423779473705,0.202636747769459,0.20330992671301,0.0563785447749294,0.219030537609738,0.184298521673372,0.153028233902078,0.143873860239682,0.0974839150037797,0.157807354750876,0.137769524642876
"3",0.106065944643794,0.0957037144419186,0.0906303660703351,0.104706516557014,0.159049310401406,0.144865212748488,0.109303662673026,0.259917715751278,0.223674040322245,0.214138681762122,0.0574396240295794,0.230370759393395,0.164470582618612,0.140983004768201,0.172328770662346,0.083910901514731,0.156090748661725,0.128654842162095
"4",0.115998705073053,0.0953323389393489,0.11491332247282,0.113913454354128,0.141050526814996,0.127295480955933,0.11120245598049,0.31309369717561,0.234225432064908,0.198006991509306,0.152392091318506,0.224328598131255,0.147700018765663,0.129829863469325,0.172522198375768,0.0842719906608033,0.156445594204148,0.132526760569254
"5",0.116127643804791,0.0812263586869364,0.0910997267280735,0.140532606153213,0.191829293525975,0.126637159865841,0.129556175006599,0.262076933149798,0.213472769814333,0.210661337504778,0.164620212775924,0.240128891479739,0.168822530246707,0.155893286257405,0.199699215920394,0.0864011939635312,0.144392071958793,0.133792623081943
"6",0.0816727550408537,0.0898160471698177,0.0800415476695523,0.110454383315038,0.164211628224751,0.16754358455057,0.120876111972867,0.264156125902918,0.211672304415919,0.197771681350729,0.0568744851573098,0.139397741724975,0.166857312705731,0.141919571318718,0.172008925515421,0.102771225046214,0.157919267749636,0.128028209867925
"7",0.121450865514004,0.0903076402752219,0.0977865174439283,0.104433821548535,0.140868432929456,0.180005422618501,0.141423974828682,0.212739602409357,0.231258903556843,0.220623234117666,0.055260251665253,0.162353282495399,0.154439235784789,0.123506470882825,0.233661263976178,0.086780713719878,0.16341882885649,0.127286629757396
"8",0.095062029128706,0.088884532225592,0.115113925462282,0.138291791514408,0.236080253926011,0.141396971392942,0.192303072325008,0.389686949166073,0.233062269191005,0.215696869221864,0.0679362807667096,0.221881751503522,0.154403118504679,0.128941037797822,0.159462204001065,0.09022270254743,0.166846381031326,0.143914634724029
"9",0.0849062845476351,0.0813354997701369,0.0862915425630059,0.115733855332432,0.132724693888472,0.111280956428953,0.0913878953909752,0.24255443575817,0.214262235586758,0.192707898458029,0.137334911737758,0.216867764092127,0.163296549907371,0.141848893340237,0.186592288691426,0.0891126412984905,0.159341795086061,0.138892166393067
"10",0.104203188202388,0.0975971918616652,0.0894548181460197,0.102475367443294,0.145322225266615,0.100467972047363,0.0997836948378709,0.168153360643568,0.232337138050823,0.207282827184307,0.0695631316004696,0.148804917070588,0.150428909437909,0.134135509430118,0.152661920933823,0.092486500725828,0.144392071958793,0.134785572271635
"11",0.0896512693435557,0.084070215669087,0.0826779569007791,0.117084401899406,0.12747579192119,0.110485387363182,0.0858130438085213,0.195504028182527,0.211334955083259,0.20003868191631,0.0608621142832663,0.149460745239146,0.219428383668781,0.14787379418181,0.172656604508971,0.0923055041976359,0.1564257282226,0.136796753910577
"12",0.0959278602349502,0.0847017346396207,0.0867177878404962,0.126824727708368,0.24579946965974,0.159509677944483,0.150919233810484,0.344187249155659,0.225636285108772,0.216403060537407,0.0528561738754231,0.215239276851243,0.154403272423688,0.12838854403452,0.126233877844255,0.103232797959468,0.164851341392656,0.146713085301776
"13",0.09494605687647,0.0888840333964903,0.10143895214208,0.129935299489775,0.239811210554787,0.151745049999111,0.149790412867012,0.31580391605491,0.186755475288055,0.212061029737937,0.0454806597855612,0.2267496627654,0.191607766184934,0.157405379769899,0.189600582141322,0.0994392846358062,0.156922805530656,0.135752514310554
"14",0.0981706845353324,0.084697948997352,0.0847800291515834,0.105218067624896,0.165179472946782,0.111866435379397,0.103194785795369,0.260545979024536,0.226182956927859,0.190709595359788,0.0699449095074648,0.220859923704012,0.152247112896713,0.143965209833169,0.159485613134344,0.093403027438803,0.152922215572454,0.149089048322425
"15",0.0740870893678337,0.0869317455086107,0.0893147877027333,0.113305316342358,0.179653868073038,0.138712307166117,0.11190506721107,0.2148370831465,0.205244280219353,0.218808437265809,0.116877601569723,0.233768675321736,0.170528978559147,0.148670211208126,0.173251180645515,0.0938397546067681,0.153363407579677,0.122495014957888
"16",0.105737102458403,0.0783967406386432,0.088642141110359,0.144520318607811,0.287874073296467,0.189249224740119,0.146197792920858,0.353755092088727,0.211136176289973,0.212494209019867,0.135746383742487,0.237919364608127,0.170734264783431,0.153727020897574,0.149365639472438,0.0857700821910598,0.145415754954881,0.123661540199542
"17",0.128080591752936,0.0899897481390032,0.0882652686548587,0.144353713005167,0.176372009611724,0.163936822513668,0.129579489575367,0.232608496462473,0.203455966729435,0.214138681762122,0.133850699165637,0.231258903556839,0.171054545318662,0.155470783574309,0.232200653128064,0.0886274920742903,0.154890433572323,0.134960659969311
"18",0.0751217159636784,0.088926948669137,0.0689671119181274,0.0992464518693395,0.122503641052522,0.102274627015966,0.0867875682071702,0.193320676945046,0.236395291731556,0.221765074915959,0.160433850066219,0.228254592187164,0.155536696260314,0.135387591281309,0.172549847217304,0.0895235610161717,0.157454562029044,0.140392689037604
"19",0.0851651335799038,0.0863498600649465,0.0911865297749327,0.107294807243001,0.184603674763516,0.165432280164901,0.102436454988415,0.263050248701675,0.211136176289978,0.198243981599966,0.0674212214984771,0.22937670054641,0.166907501380395,0.153316261164398,0.18754942052196,0.0883701329089469,0.221205009165417,0.130455032258173
"20",0.118489080770277,0.0796807147175102,0.0786773791303926,0.152877760615299,0.185097291403441,0.16607239028822,0.106230412272655,0.23489686565163,0.219954941901191,0.198328748720144,0.141860109874186,0.231053173909455,0.1585089274952,0.146558726862863,0.172453331047657,0.0890349498610093,0.148696493883524,0.134768087522742
"21",0.0769369490806049,0.0941027114647553,0.0918049477339074,0.130172435272609,0.124215813841667,0.132043522169773,0.0977773775625186,0.154327326162628,0.228919567822977,0.201479242045258,0.156477600916533,0.245104696491317,0.154676805155844,0.145253315931671,0.170464733783118,0.0894785541702024,0.13563261197212,0.124559116719942
"22",0.0752451226945341,0.0955619467200959,0.0916112348846843,0.130671531401292,0.156085651790476,0.123662013924696,0.0980471537793624,0.184991785580908,0.229376700546413,0.220528809141226,0.139895430542094,0.235912264762232,0.157807354750876,0.130466055559488,0.152054927381472,0.0982766970106851,0.151512038492673,0.134396320069389
"23",0.113511912902503,0.0803921646583377,0.123689102702608,0.200158939874546,0.315231040263988,0.213934218681761,0.143393154015484,0.524311752454153,0.198991862372149,0.20554931687229,0.13125091728988,0.225406692505252,0.176169727179769,0.160469690664706,0.155811862202053,0.0838624782267698,0.155377453452554,0.136412142481184
"24",0.109020354272116,0.0902202851126826,0.0717173875941218,0.150258471088907,0.19830062787635,0.132309647898249,0.110134035342347,0.183550194108951,0.20485866190957,0.205248178322098,0.164589055550626,0.228091612031985,0.17290461852598,0.162528572667552,0.188754410418237,0.0816574020070644,0.156417010043885,0.146786315363129
"25",0.107792605935237,0.0773853598296823,0.107195659594895,0.257715830381199,0.185434185567722,0.216115092147234,0.124516771312017,0.298090419012948,0.222525634613476,0.221359366737686,0.164278925604858,0.226280150298161,0.168379553785725,0.147752476499376,0.206861759306755,0.084425392345865,0.168432396847758,0.140815724551524
"26",0.121062076496048,0.0953974395346751,0.0874461762226884,0.0980762391110252,0.135653879991696,0.123008141733774,0.0941580039320799,0.207359099830001,0.193411269269192,0.210999431025077,0.0521733972862914,0.197795211942708,0.197986757243569,0.173396884005458,0.212411951713189,0.0915498917238297,0.19415650691029,0.153398415068195
"27",0.0933814216246692,0.0876736005555849,0.0781841542947936,0.125162708904986,0.140687490566204,0.132808729969729,0.102207573171993,0.168385902838852,0.182993251120529,0.182706441020561,0.124076741226958,0.206263789201587,0.185609215186678,0.169300082188169,0.238370254822079,0.104201586282911,0.164470582618612,0.141219797606813
"28",0.0874825550569564,0.0918466844703826,0.0810759919579235,0.129128091192378,0.191705668878131,0.128621386198665,0.112320353691847,0.199717886911548,0.201973480433217,0.213445461357071,0.148446111557758,0.233978320049877,0.176508536266593,0.164128032602902,0.18905317588788,0.088472813435023,0.152631706465977,0.14266094921564
"29",0.166510119855084,0.124314991948669,0.171713421104047,0.136829964959016,0.262384083063225,0.319269254328061,0.178749449635535,0.667557115234879,0.214217068809357,0.207342390822796,0.148157631696013,0.217716508238502,0.213370268235144,0.147437998774184,0.206861759306755,0.0886706625146585,0.216840050917988,0.14001244306649
"30",0.103728843281459,0.0951761023398919,0.0836935884798054,0.116004527810628,0.166619090499603,0.164584333393513,0.103559389363667,0.201546628085608,0.21504955463565,0.215481137830913,0.0641055261414027,0.143494366386415,0.168990797354188,0.150798384613729,0.172482105890907,0.0970013526901106,0.154403493654591,0.128406209093094
"31",0.139221555911957,0.12360003298516,0.154863146754365,0.141115577393785,0.405517855670624,0.367382290740423,0.198430384014565,0.702077476480762,0.230327121501328,0.207282827184305,0.0721879366418671,0.225492685469081,0.154733346292857,0.141386577994174,0.136766179870158,0.0813984565395709,0.220834020154849,0.134029368858073
"32",0.0812235284882801,0.085156415448565,0.0821514175448441,0.106693084326055,0.255303830324325,0.120883344983856,0.111495926568174,0.280723476192152,0.194573242610467,0.222966356389337,0.110547417987223,0.224249518919099,0.190481642048245,0.156662366481953,0.136270546839842,0.0974397895643511,0.165208870539168,0.141332575626333
"33",0.0773226178624505,0.0837083615885996,0.0901011510721547,0.143785957885311,0.127339337315683,0.13061780494901,0.0982780053525268,0.217986907899638,0.209049278143594,0.201714314021241,0.142145053593279,0.182297581795419,0.174931344596285,0.152968240105101,0.240737464064964,0.079576824630359,0.168169129029023,0.137412651767009
"34",0.0881357656573049,0.0852408998100336,0.0857527664889064,0.141304995503868,0.228773363114551,0.171359494672112,0.112961119527297,0.330634939284576,0.209516019697803,0.209072051468567,0.143948884637736,0.227423645104796,0.179363280031304,0.150590279091115,0.158004007562275,0.0956237372582431,0.160253869017354,0.139956336282312
"35",0.0858518702385859,0.0851829451355336,0.0911628091166819,0.144164048938616,0.14448839042662,0.126954833079757,0.0933832171057721,0.222611599904366,0.243705685672465,0.21299721496886,0.16427892560486,0.235455476253825,0.145236569461223,0.130961900297958,0.182091620601918,0.0760087854880098,0.153447021780035,0.139097590713325
"36",0.115725383654794,0.0887147905153704,0.116245536765218,0.126394501431916,0.264234753213008,0.174956063968092,0.167282191954172,0.429326039242152,0.22225827565044,0.188905001511286,0.0665290361937326,0.224376207930885,0.154049086871293,0.140507116825384,0.160755570881325,0.0887856896021265,0.151606994812088,0.136956604318658
"37",0.194325683083127,0.154318482070667,0.173373243234376,0.238505760662439,0.651005611197167,0.482175395879265,0.400057300636433,1.07143628051468,0.228960788562285,0.203630896194163,0.0720653300483607,0.223485786859682,0.153946096771776,0.139282929069546,0.146678391318352,0.0887788937229317,0.162256635077426,0.139956302328052
"38",0.105153922864516,0.10147248386127,0.115331453873256,0.0894366008698701,0.0954861200984321,0.130769744919351,0.105177203636463,0.217678887298337,0.215678802307818,0.203164755420288,0.156471382120868,0.215678802307828,0.16684774263819,0.148976988727276,0.205054168411858,0.0911296933830517,0.165468740157448,0.145414252862553
"39",0.111911644938023,0.080423208794767,0.0904614316275968,0.17370687386434,0.180410259979186,0.161427660032805,0.106894143309022,0.282632601032295,0.230001316326663,0.212386814575065,0.148090838928122,0.234539644835969,0.153513733520291,0.135933796821408,0.161044471942006,0.0953295159552863,0.147680546444796,0.131740813858448
"40",0.132616787809207,0.0876699948379175,0.0812825873865345,0.120676412134249,0.19163225487962,0.119524151726172,0.0997825829505479,0.263448897912541,0.198991862372148,0.190816758781708,0.156432359881019,0.16514324998607,0.195844029021783,0.16573349386981,0.170084147300179,0.0773762679807219,0.15962287678388,0.141668958973559
"41",0.0916551257078082,0.0798021334678159,0.0958118299514405,0.122531408827565,0.407394151535291,0.302703150466091,0.277717721653987,0.578762545518595,0.226377136877807,0.220623234117669,0.135908592833267,0.145498766569218,0.160324608738781,0.137535289504654,0.152430697238752,0.0907845373157093,0.241895541228989,0.116279310988572
"42",0.12675366030954,0.0787355475797625,0.104531186848013,0.173931073829155,0.300806384346533,0.217662524996153,0.140038640362619,0.314397786297125,0.180942919051341,0.188650550302849,0.0509944661132973,0.217495265040962,0.188788305396485,0.170407344780768,0.189600582141322,0.091800576697258,0.153464291798623,0.126355007344564
"43",0.105324152291636,0.0877860379420026,0.0981462225182434,0.093566589022532,0.292195637690177,0.155946729629338,0.0993511244477138,0.334646160387074,0.204450679790286,0.207322562138126,0.0491959372382014,0.212511592035243,0.17744379101036,0.155563350644276,0.151335666931523,0.0885213641914038,0.215051345155211,0.147266953941443
"44",0.142047373966169,0.0912996743384827,0.105398890484546,0.269294434316497,0.25268258722737,0.438918586305592,0.286640156700931,0.575643327194924,0.175015639665782,0.203926459083657,0.0725519464392861,0.203722689631439,0.20144180991362,0.184252062538267,0.165939754182498,0.0737422152610026,0.185400276620299,0.146908029481957
"45",0.096476534494431,0.0797973287976626,0.0805986697733002,0.115956021527092,0.146675519923861,0.11779532947584,0.0926684604847753,0.200575066906679,0.215872404027287,0.223602172130785,0.131696096627231,0.239758767661408,0.175556976983881,0.146715551762925,0.172740543126322,0.087155464609179,0.146728818016295,0.12905683224904
"46",0.0809308137697662,0.0873693322136062,0.0973115010750935,0.105610383156439,0.119599374536434,0.109313421069754,0.0876315411046179,0.184376280158737,0.204163378123243,0.214088108360805,0.0700045458670858,0.240128891479735,0.20051798052922,0.170658061368385,0.203466141799816,0.0935215575288441,0.145724000800553,0.129809859405821
"47",0.101589256153268,0.0901045287436279,0.110105088732593,0.131993253348841,0.191097181326392,0.181957750111529,0.143720207986253,0.350779109519081,0.207004704298464,0.200175697423335,0.0540650325085063,0.219860420726649,0.172872924754501,0.151825902969883,0.188056676726112,0.0867295508788748,0.159930935384006,0.134578546427584
