"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Romanticism=~M_Rom","Romanticism=~X_Rom","Romanticism=~F_Rom","Eroticism=~M_Ero","Eroticism=~X_Ero","Eroticism=~F_Ero","Romanticism~Inactive","Romanticism~Education","Romanticism~Work","Romanticism~Gym","Romanticism~Social","Eroticism~Inactive","Eroticism~Education","Eroticism~Work","Eroticism~Gym","Eroticism~Social","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Romanticism~Attraction","Eroticism~Attraction","Eroticism~Romanticism","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",0.8020545913105,0.418027452894242,0.713321192019113,0.830068387566609,0.826527258844985,0.871481109802856,0.668078361766882,0.704337646446601,0.611242057768633,0.0316419062440868,-0.0199324310525823,-0.125724475927564,0.0134362248664605,0.0238319251838583,0.339951355048669,-0.237361613587512,0.110498622826915,0.150897826538567,-0.310149486378221,-0.255417516255569,-0.0511654200252283,-0.206686795871305,0.0625234134835524,0.404833308537031,0.212563296703376,0.339314069830771,0.15050850168305,-0.660760687497953,-0.851640298213555,-0.874152274130644,-0.649690451122028,-0.228109668590625,-0.418481811089244,0.252037528953159,-0.536911701311373,-0.312103342358087,0.204608674705028
"2",0.802247002636483,0.419188634739091,0.713811959444918,0.828931648263247,0.826899951577687,0.871730507488716,0.669778615289254,0.706334834738348,0.61256335105701,0.0320827561279318,-0.0195581096592773,-0.125883987250923,0.0141931842251339,0.0247296140851308,0.338673859675872,-0.237156043667521,0.105694217818635,0.152365669077925,-0.303908489604046,-0.253582823634576,-0.0493512394220561,-0.201861280804431,0.0630843319780017,0.402355355029337,0.211084186472349,0.332103564857628,0.149826488612018,-0.660758289323782,-0.851639680109135,-0.874649671836072,-0.649688634494158,-0.228114190143735,-0.419490070765502,0.252037886346428,-0.538242276630514,-0.312106177859891,0.203279768450614
"3",0.803962961519816,0.419070342131725,0.713989462725517,0.828424126836045,0.825417741520232,0.870295909366254,0.669453559672502,0.705641179804461,0.612361160488128,0.0303957473069811,-0.0186485769676931,-0.123677710970075,0.0149275149183869,0.022697879100733,0.337249880743772,-0.237186238928709,0.106795927648436,0.15262884724108,-0.305840379143149,-0.253962731405522,-0.0511090984533559,-0.203984273068655,0.0609811012264693,0.401984165397337,0.216263031068176,0.336783940938723,0.146075699817145,-0.660003789075448,-0.851084298962788,-0.874025246374079,-0.648861892691722,-0.228110353529399,-0.419489021165063,0.252037188266436,-0.538242597656435,-0.312110130208943,0.203278217174242
"4",0.802247002636483,0.419188634739091,0.713811959444918,0.828931648263247,0.826899951577687,0.871730507488716,0.669778615289253,0.706334834738348,0.61256335105701,0.0320827561279318,-0.0195581096592775,-0.125883987250923,0.014193184225134,0.024729614085131,0.338673859675872,-0.237156043667521,0.105694217818634,0.152365669077925,-0.303908489604046,-0.253582823634576,-0.049351239422056,-0.201861280804431,0.0630843319780016,0.402355355029337,0.211084186472349,0.332103564857628,0.149826488612018,-0.660758289323783,-0.851639680109135,-0.874649671836072,-0.649688634494158,-0.228114190143735,-0.419490070765502,0.252037886346428,-0.538242276630514,-0.312106177859891,0.203279768450614
"5",0.802549718962597,0.419281718640354,0.714793962360441,0.82913630358268,0.826998912864558,0.871912270323703,0.668481140777332,0.705626106598536,0.613575142126441,0.0313649505917041,-0.0198823361992739,-0.125376241207803,0.0134098772579664,0.0237754775873643,0.339388368935767,-0.238250079838872,0.103621193100078,0.152253268109398,-0.30406697862932,-0.25568948611111,-0.0500881230887716,-0.200641817294411,0.0611869219567669,0.400169972304273,0.212025511854008,0.33618245756801,0.151220427910193,-0.660759853946208,-0.851639259823307,-0.874152326701031,-0.649687447436909,-0.22810996265978,-0.418480922067294,0.252038278568038,-0.536912408180744,-0.312106206706368,0.20460967250141
"6",0.803479264932656,0.419595130045641,0.714246553421526,0.828892709565253,0.826779664041739,0.871687510858695,0.668968881481774,0.705140276352301,0.612052755932411,0.0319582929413564,-0.020440371341198,-0.126979544704173,0.0130809252576165,0.0244836019105682,0.338880775499744,-0.23889460819344,0.103868332422485,0.150990767834222,-0.304267195528042,-0.253980971800965,-0.0510611912248538,-0.203963088356117,0.0609431214784436,0.401975354665626,0.211795929159031,0.332604860129329,0.149099666223635,-0.660003233313012,-0.851084009481199,-0.874025115068717,-0.648864057850726,-0.228109832874989,-0.419489046431556,0.252037347383791,-0.538241966685347,-0.312106095503939,0.203278081308979
"7",0.801821391974114,0.418593784531933,0.713810899014083,0.828966661073054,0.826775539253412,0.871725280054551,0.669380841689734,0.705508342798885,0.613898777583582,0.0310349989716239,-0.0205150209240413,-0.126900584127768,0.0147985849989756,0.024782049260235,0.338280644197338,-0.237611421297068,0.105531894729096,0.151398663133425,-0.304646591128728,-0.256396589405791,-0.0518831377282369,-0.204538854535234,0.0647712251800576,0.402295938221645,0.210790164632576,0.33334702120263,0.150386033624086,-0.660760759435057,-0.851087887184246,-0.874649856166112,-0.649686856494253,-0.226762535790045,-0.419489645183405,0.252038906096827,-0.536459005654368,-0.310767066189054,0.203277813916299
"8",0.802858510519295,0.419558867960416,0.716423840251026,0.829106059593928,0.826871828470852,0.871735654124036,0.669971397098337,0.706263392219243,0.612472807531409,0.0314327199958299,-0.019828219260937,-0.12488752274282,0.0133052549958532,0.0233852394486343,0.3382993426413,-0.237987034678244,0.103902962005035,0.15194982552798,-0.303330911395848,-0.25522510107659,-0.0502093502825224,-0.202428314936138,0.0615029004118688,0.400844318556424,0.212687524009579,0.333809212001862,0.151134001805696,-0.660761857879256,-0.851640884380451,-0.874152360932808,-0.649688958557656,-0.228107885887085,-0.418480630590829,0.252037778219355,-0.536911881063694,-0.312107675859834,0.204608553542886
"9",0.8048814416397,0.419390876776234,0.714470876434957,0.829101312921492,0.826795801803383,0.871664888676844,0.670022758011174,0.706358865008322,0.612518995602207,0.0314575039107424,-0.0197344895715009,-0.124769567748564,0.0132471671503718,0.0231374207319623,0.338114993272452,-0.237852505858675,0.103938874846637,0.151889918958992,-0.303397063343131,-0.254993532241866,-0.0505901271692194,-0.202752869957346,0.0616961458882772,0.401489363867329,0.212982167902751,0.333488890252366,0.151078133303141,-0.660760832121007,-0.85164056635516,-0.874152307350584,-0.649689913137931,-0.228108034008882,-0.418481142367196,0.252037704999563,-0.536911738667876,-0.312106508366107,0.204608643382162
"10",0.805318156151457,0.420961851411264,0.713662599269704,0.829077044125549,0.826716476568959,0.871585437496719,0.669085576147705,0.70620512734286,0.614507007157989,0.0315023502955741,-0.0196703623408406,-0.124468759722832,0.0132016605533917,0.0227933125335551,0.337929321826409,-0.237921289196039,0.103993247364129,0.152076900878537,-0.303279234482752,-0.254785707880409,-0.0508177612862066,-0.203884043152525,0.0618143314868837,0.402474213974871,0.213338174129787,0.332647440355831,0.151279141726082,-0.660761649396601,-0.851640468891596,-0.87415235832845,-0.649689101492969,-0.228107998962756,-0.418480927630067,0.252038005983133,-0.536911857695754,-0.312106589351159,0.204608473257164
