"","AtrZ=~M_Atr_Z","AtrZ=~X_Atr_Z","AtrZ=~F_Atr_Z","RomZ=~M_Rom_Z","RomZ=~X_Rom_Z","RomZ=~F_Rom_Z","EroZ=~M_Ero_Z","EroZ=~X_Ero_Z","EroZ=~F_Ero_Z","Atr0=~M_Atr","Atr0=~X_Atr","Atr0=~F_Atr","Rom0=~M_Rom","Rom0=~X_Rom","Rom0=~F_Rom","Ero0=~M_Ero","Ero0=~X_Ero","Ero0=~F_Ero","Atr0~Inactive","Atr0~Education","Atr0~Work","Atr0~Gym","Atr0~Social","Rom0~Inactive","Rom0~Education","Rom0~Work","Rom0~Gym","Rom0~Social","Ero0~Inactive","Ero0~Education","Ero0~Work","Ero0~Gym","Ero0~Social","Atr0~AtrZ","Rom0~AtrZ","Rom0~RomZ","Ero0~AtrZ","Ero0~RomZ","Ero0~EroZ","Rom0~Atr0","Ero0~Atr0","Ero0~Rom0","M_Atr_Z~~M_Atr","X_Atr_Z~~X_Atr","F_Atr_Z~~F_Atr","M_Rom_Z~~M_Rom","X_Rom_Z~~X_Rom","F_Rom_Z~~F_Rom","M_Ero_Z~~M_Ero","X_Ero_Z~~X_Ero","F_Ero_Z~~F_Ero","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social","AtrZ~~Inactive","AtrZ~~Education","AtrZ~~Gym","AtrZ~~Work","AtrZ~~Social","RomZ~~Inactive","RomZ~~Education","RomZ~~Gym","RomZ~~Work","RomZ~~Social","EroZ~~Inactive","EroZ~~Education","EroZ~~Gym","EroZ~~Work","EroZ~~Social","AtrZ~~RomZ","AtrZ~~EroZ","RomZ~~EroZ"
"1",0.927570409451469,0.458196096926704,0.789409782270529,0.856047452299918,0.869206017034201,0.897976870606549,0.829509522157125,0.856817066822274,0.703694762937738,0.779208999115823,0.407729822998608,0.693679130511684,0.794310136594596,0.780493767161855,0.834638333295227,0.66210943642046,0.689995470687949,0.598164930154014,-0.268549472506609,-0.0524149685968005,-0.250662116631005,0.067546944161977,0.454637521893147,0.0418703321065413,-0.129672512876646,-0.156662666388439,0.0343789616075997,0.163392317160309,0.364896289863547,-0.249826232193883,0.154020981205881,0.131046919701005,-0.359800421854962,0.136931732935398,-0.10325650876009,0.299921311401117,-0.0605548392438765,0.0786731571908974,0.0896470473426342,0.187126937186957,0.367903483944972,0.133294946186926,-0.013801689556437,0.109710278891668,0.0585817298436638,0.078884872366218,-0.0426552593531464,0.129889578378331,0.0492332836653243,0.111328086709174,0.0263250092584741,-0.584221749527277,-0.799667798473092,-0.875518165248779,-0.639858951421069,-0.219137711777329,-0.427460623980474,0.279051161368764,-0.530515731305428,-0.341318353809541,0.251994205910643,-0.0314178084495346,-0.0532198469636486,0.150681256572902,-0.0736338482564407,0.0323902348855316,0.00261708769444273,0.143199312412403,0.104638262938783,-0.168199139138765,-0.0276347922589377,-0.11287523981267,0.00980008673032394,0.062610386472116,-0.0724288123518605,0.18707468476921,0.225882864081059,0.128437281041058,0.197232148243174
"2",0.927501522029655,0.456743679480097,0.788959962353304,0.856196229324551,0.869128344959935,0.897888721874288,0.829840780251303,0.858011236777022,0.702262396567395,0.778914589629143,0.408675509359116,0.693632305843325,0.793040204187652,0.7808482202474,0.835061122551867,0.664566780733401,0.69275366513097,0.600119645513602,-0.264820730551709,-0.0526924142713359,-0.244150877481234,0.0690495399228335,0.453887966998062,0.0424184445896851,-0.130085848553263,-0.156669595836113,0.035887017886904,0.166315775897812,0.361336693338454,-0.246951712803383,0.147436344440145,0.132365179003642,-0.352906577378617,0.142247573015831,-0.102271677211954,0.299715490822485,-0.0602329899364719,0.076473904428131,0.0906821236864648,0.185189578399868,0.358747923297988,0.132782119030707,-0.0144638937774006,0.108879265723792,0.0587251139085481,0.0770765898227698,-0.0422344960801403,0.130344469665583,0.0508122372762597,0.110194536368742,0.0256180460337987,-0.590213379076221,-0.801763878773905,-0.875936422780022,-0.640131690163747,-0.218919697074095,-0.42914923179233,0.280869460243365,-0.531954765927644,-0.341565857673423,0.250304370168358,-0.0312262176932971,-0.0530100337666698,0.151283113026924,-0.0709246008121808,0.0333101163555575,0.00385728044392938,0.143717541953136,0.104466569660966,-0.169400261436193,-0.030779958064135,-0.111936533094789,0.0103532210152493,0.0636962097580246,-0.0719950781347078,0.188333187157925,0.226695186603267,0.127341810088716,0.198151024652237
"3",0.927465895688976,0.458872769099947,0.789292481985832,0.856244990556091,0.869109544369705,0.89795398843236,0.82953926895778,0.85649268030694,0.701372572077055,0.780215092157504,0.408466730358845,0.693561497341379,0.792871544257314,0.779773937545069,0.834099329380041,0.66403287911034,0.691590993592358,0.599753847961679,-0.26684042943939,-0.0548024143102129,-0.247422140304044,0.0672353019393123,0.454604332252811,0.0391521760809301,-0.120685754616698,-0.147822036036891,0.034528100390474,0.150886918829636,0.362090214898169,-0.246230360885469,0.151434415884504,0.133440389034822,-0.356367904812216,0.139334697436588,-0.106231977244687,0.302649608073604,-0.0644144165093861,0.0823770496935566,0.0882652128307457,0.193336437323929,0.365352021188009,0.127200876210617,-0.0132311059312311,0.106717499469801,0.0597980768358352,0.0773517444892072,-0.0417458238518503,0.130359885496635,0.0501512273696529,0.111164278932812,0.0248748819328794,-0.594725947014156,-0.795592156746248,-0.875469103836468,-0.636746707950876,-0.219805637773859,-0.427232901951293,0.275688523937427,-0.532137972681555,-0.340604765480853,0.24824971310003,-0.0346509768929956,-0.0531016212325079,0.150693364017987,-0.0713980038813275,0.0327311817963159,0.00687380854877442,0.142196076948161,0.104528375401689,-0.170164457302071,-0.0286824239606491,-0.118400993320059,0.0136411016891416,0.0643524146260648,-0.0702264224661239,0.186980778319234,0.22575744268816,0.126804369503808,0.199075821083143
"4",0.926997410983251,0.456423018668977,0.78949220274398,0.85737440688489,0.869069441103501,0.897952380603065,0.82926820223339,0.856936597972466,0.701870548306548,0.779907723591116,0.409336317160944,0.694796798747096,0.793354017566195,0.781275795904672,0.835617226485675,0.664131688022865,0.69219294730698,0.599759638683843,-0.266855106634372,-0.0463336155383857,-0.241888743300107,0.0649744298407487,0.445147726849223,0.04188140799213,-0.127148840682777,-0.154869990753236,0.0336225037326973,0.16046918131121,0.36322401567551,-0.252786027831656,0.146065548556257,0.134716110460741,-0.348055278496393,0.143702473312045,-0.100806479012036,0.299198357959465,-0.061907624618431,0.0798312249874283,0.0874090571390353,0.187210723814082,0.359582048315875,0.131642707132034,-0.0145582849234706,0.108848162161849,0.0584789282941133,0.0790227398394416,-0.0426169520199117,0.129865009219968,0.0499413338995148,0.112072688629287,0.0239207290522669,-0.584095252716372,-0.80248816887432,-0.875927010838592,-0.640825662431009,-0.219760066183139,-0.427530082834933,0.276809407240977,-0.532224367815095,-0.339767303079226,0.248056567843622,-0.0310645273368219,-0.0531244442777307,0.151351844554461,-0.0707534143312276,0.0331960339939574,0.00407275771188199,0.144187405202812,0.105211180866595,-0.168699163157398,-0.0293842313913643,-0.113269399219368,0.0108432421661591,0.0616408052534873,-0.0733696583052609,0.184394973486626,0.224901846733946,0.130824524864265,0.197682315538984
"5",0.927739977359066,0.45721936776781,0.788894974958234,0.855765346717512,0.869348477472593,0.898099935914823,0.828977765947738,0.857702455597575,0.701253457270644,0.78063770079574,0.409431030336628,0.695744895635555,0.793394554945428,0.78116574136056,0.835425220007677,0.662902243261814,0.691586645830965,0.600354884899748,-0.268729252223117,-0.0502736890426325,-0.242679699560585,0.0652215310444856,0.446819612914653,0.0415837010992145,-0.12851514483093,-0.154818414843642,0.0338859030008086,0.16138502479889,0.363948287392413,-0.25131496978412,0.145351497138349,0.133324461898765,-0.351009087235961,0.136962440657796,-0.103057081718405,0.299706376414636,-0.0604008442054323,0.0800979695884676,0.0908320642903479,0.18795214247092,0.363741417522019,0.132829281014488,-0.0132134754860621,0.107603057492614,0.0588763693772189,0.0772282642638274,-0.0422262456288593,0.130351535567025,0.0505785093286646,0.112264443777682,0.0223702086286712,-0.586175721057153,-0.800345016564058,-0.875496723164536,-0.639888897879929,-0.219357527635218,-0.427146892855997,0.278438196747013,-0.53077793653787,-0.34036299522505,0.250179401419725,-0.0334487536279475,-0.0546670769124561,0.148990980940025,-0.0701640219855669,0.0318622175879955,0.00312343306744717,0.143485313282735,0.104410837010551,-0.16750037596214,-0.0295452347570229,-0.11378532232913,0.00987764925579892,0.0617710353314925,-0.0703991147526539,0.185703254424377,0.223417992669903,0.126168009019691,0.196419794240149
"6",0.926722612354361,0.458867068813511,0.789891384792037,0.855724978007982,0.868779884042967,0.897480759747515,0.829510649944348,0.856867797087974,0.703627357939333,0.780363736146783,0.409455411538206,0.6946991605231,0.79281681853945,0.780178988720368,0.83460425811801,0.662894587991081,0.690221088916417,0.598674108894297,-0.26796042910098,-0.0500962485436355,-0.247326748653504,0.0641984899411551,0.448999878456737,0.0428211512651628,-0.129190431376634,-0.156114003922663,0.0322617081115102,0.160694813054003,0.3651535924553,-0.254966508436785,0.146584664970794,0.132277790548267,-0.350201426204328,0.140879085094447,-0.101510266120283,0.302598971650657,-0.0625914087024646,0.0873293172810778,0.0872448075206739,0.187463294025281,0.361672225230242,0.128744497597713,-0.0134707294156702,0.106545201825885,0.0592963563944545,0.0770265303088489,-0.0422212953508079,0.129832809618668,0.0492152809675044,0.111334870191339,0.0263212560527792,-0.581185905287098,-0.797876022885517,-0.875406746199882,-0.63895735108371,-0.219555364532272,-0.427948343756788,0.277558743435258,-0.532036817943839,-0.340373343210461,0.249782311112402,-0.0344431466144852,-0.053289902225141,0.150719926917576,-0.0711445933191129,0.0324459524747014,-0.00197447489942137,0.145090244290778,0.107174172409959,-0.167664343725625,-0.0259389970232112,-0.1116307133077,0.0104205532648261,0.0621038897339242,-0.0730460231612702,0.185717227902043,0.223196025039145,0.128698557184182,0.198904658456732
"7",0.926922633335266,0.459076502892638,0.789651166061119,0.854218641657947,0.870362025496118,0.901118190152073,0.828962085150262,0.859199977320431,0.701867948911277,0.778374832043612,0.40815046243109,0.693636956852396,0.79269401597456,0.780209959862429,0.834917042927254,0.663551192184413,0.691153926569556,0.600587620943507,-0.26942650540962,-0.0534353664896315,-0.248790273693787,0.0699839550202317,0.453093358470691,0.0411431319733213,-0.130728424920343,-0.157500235279455,0.0362541845967737,0.164605236176947,0.363031621331355,-0.250664458843077,0.148376159770034,0.13185775378672,-0.353471148609003,0.140907594053851,-0.101952613777692,0.300949635876602,-0.0631853012582684,0.0809638944247823,0.0899841413457321,0.185048667213446,0.361999221128968,0.132072362826811,-0.0134112976226287,0.106575427251139,0.0592881610645863,0.0785933289286608,-0.0414145491410187,0.127791385943187,0.0510575284217748,0.110402541771438,0.0229905588214608,-0.584359737486026,-0.799506468083296,-0.876022554760556,-0.639667307603332,-0.217641798188469,-0.428668438624344,0.279616595424511,-0.530016073759666,-0.340326890523143,0.250917803852301,-0.031483684999595,-0.0531548815725554,0.147990878631284,-0.0711534049018206,0.0324460616167065,0.00435677398884273,0.144095361780174,0.102884456129656,-0.168335599964875,-0.0267666380240691,-0.112256636858801,0.00998458659407133,0.0619387005749819,-0.0723129451518218,0.187721976688248,0.223746896577071,0.127493059844945,0.196797592988324
"8",0.928065459384549,0.457023834952332,0.788626669612928,0.85584707685472,0.869293281687878,0.898068776764173,0.828925387541458,0.856822281673831,0.704455327278281,0.77969228738793,0.409249076699932,0.697305075960999,0.793239679575467,0.780903714943148,0.835120750053191,0.664475082083271,0.691864833727867,0.599747380118987,-0.268030789724842,-0.0514664193626814,-0.245561562109758,0.066264410165865,0.449854352469407,0.0418469130026429,-0.129461416572943,-0.15514838360195,0.0343010024586035,0.162723405885198,0.362668214602265,-0.250523082695428,0.146112189988346,0.132636776147864,-0.350994663468789,0.138991106979603,-0.103491034935592,0.299711725134508,-0.0611730938208604,0.0801931283227889,0.0895386022557388,0.187933768726442,0.361602387226322,0.132849118360618,-0.0147364142033098,0.107209818489714,0.0605353292288752,0.077167769123363,-0.0422270928954888,0.130350649249003,0.05104430254595,0.11049242089361,0.0229580892808332,-0.586044536559023,-0.800040951620132,-0.875505177047198,-0.639853879175985,-0.219126987520483,-0.42752618272172,0.279352868606617,-0.530632751887598,-0.341006673974956,0.251296225503513,-0.0333989840913244,-0.0545884369235291,0.148913238733854,-0.0700054520482574,0.031428085808243,0.00301418877838466,0.143445723043785,0.104466644317328,-0.167668641016616,-0.0291276702702849,-0.112874278473174,0.00984263158425313,0.0625400924265865,-0.0720782450024091,0.186672637684701,0.223507940769794,0.127650992466066,0.197258444838407
"9",0.927089101281848,0.457119084168264,0.789465468519414,0.85585006481752,0.869297775489411,0.898063485808718,0.828902919173409,0.856856795712977,0.704439976082164,0.782795152317888,0.409019895092504,0.694381205303206,0.793263034980181,0.780851878642469,0.835078896864637,0.664566168168568,0.691991208986834,0.599817818896448,-0.26760837237382,-0.0520518862091077,-0.245978002865044,0.0665672063701368,0.450752893023719,0.0418217401516639,-0.129300304961568,-0.155015099610539,0.0342183390577892,0.162396007695354,0.362328681815987,-0.250288181579087,0.146136502083525,0.132532118974947,-0.351104534838986,0.13881194806892,-0.103451404314817,0.299635941724592,-0.0610483574432716,0.0801979108088721,0.0895035026963115,0.18816939166646,0.361139323643895,0.132821369361372,-0.0120004018794019,0.10722951819193,0.0577825282846965,0.0771560032509136,-0.0422200746668882,0.130357249322033,0.0510438345642834,0.110488113696437,0.0229580735786167,-0.586083774963228,-0.800149093830533,-0.875504332433685,-0.639885659424587,-0.219122973795571,-0.427541449375092,0.279335830614616,-0.530624891106948,-0.341026300514527,0.251345980601945,-0.0334072356279503,-0.0545441239133317,0.148951207983659,-0.0699968442059241,0.0314740633076892,0.00301170279948185,0.14336503388565,0.104493833709848,-0.167715102991388,-0.028942386137573,-0.112826720777514,0.00980080383350175,0.0625469225303364,-0.0720768966555596,0.186663080052552,0.223500144811091,0.127661912322297,0.197257822803808
"10",0.928523330875312,0.456808058750222,0.788258907031005,0.85588004430533,0.869288485762818,0.898040189698923,0.832761596846101,0.85573353392423,0.701910496441,0.781427333940047,0.411190071867131,0.694649469519656,0.793230658637879,0.780776736342777,0.834972156057188,0.663540071886675,0.692127817844731,0.601364351954127,-0.267614017256036,-0.0514516615287482,-0.246818315752691,0.0661519332834329,0.451022599749314,0.0419146812040895,-0.129397074005928,-0.154847387133718,0.0342002280178894,0.162222164449107,0.362261475657747,-0.250875730029306,0.146102856505393,0.132901705369145,-0.350829310541861,0.141145470294403,-0.103937829495611,0.299687639875275,-0.0616231052957785,0.080239917715543,0.0897426651446767,0.188550193733511,0.360442917180528,0.132955231731332,-0.016697810953024,0.109025378480179,0.0597912522793856,0.0771228958106151,-0.0422329930259401,0.130353320099098,0.0475823393166886,0.112791110697586,0.022644880956815,-0.585643643101037,-0.800488825947604,-0.875505533966035,-0.639968649242119,-0.219161634619943,-0.427469418775056,0.279171636729694,-0.530637656676253,-0.34091389418497,0.251347313412647,-0.0333975178413891,-0.0546267875859503,0.148887317248125,-0.0699544147473852,0.0313120946095158,0.00300542810259661,0.143434057412392,0.104471344426891,-0.167749917379926,-0.0289294868331948,-0.112803138664002,0.010257383578501,0.062634453602414,-0.0722728907527616,0.186727896149751,0.223591457153443,0.127844106620001,0.197332281170168
