"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Romanticism=~M_Rom","Romanticism=~X_Rom","Romanticism=~F_Rom","Eroticism=~M_Ero","Eroticism=~X_Ero","Eroticism=~F_Ero","Romanticism~Inactive","Romanticism~Education","Romanticism~Work","Romanticism~Gym","Romanticism~Social","Eroticism~Inactive","Eroticism~Education","Eroticism~Work","Eroticism~Gym","Eroticism~Social","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Romanticism~Attraction","Eroticism~Attraction","Eroticism~Romanticism","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.755078706199925,0.571455289872738,0.577084343492755,0.500121360354066,0.677545675521192,0.745397529597114,0.368934556213964,0.293148937225952,0.904432694427933,0.211393024589178,-0.277706747887737,-0.30859355490217,0.0363352479845866,0.781101516796945,0.586284739366828,-0.244654500126265,0.159002601056746,-0.0633733480436107,-0.708253586417678,-0.415399698358493,0.143314063964312,-0.332759645972337,0.0775275746978832,0.599040655992539,0.263369180485246,0.651560120959864,0.251364824425243,-0.38463131928001,-0.607923062253499,-0.704958980706229,-0.384642878442897,6.7273591279257e-06,-0.261514061125946,0.264928048028881,-0.674516791369394,-0.233820332494611,0.341785973606309
"7",0.840858335042983,0.486607723366047,0.619846327954751,0.835435746319901,0.747153256510588,0.750616353096786,0.719423200018497,0.429161017617028,0.480770869193138,0.391215183333269,-0.10272855181706,0.0146375591537622,0.450197069966691,-0.0761660592346468,0.193931508310462,-0.622626109861796,-0.138109000477006,0.178374414933339,0.0289266575522831,-0.173497406209793,0.0325092650448679,-0.4076698560646,-0.0629185957918205,-0.0818863507817514,0.329681291863036,-0.217686047789665,-0.295107413402372,-0.1580018233577,-0.668670419802662,-0.734265607475518,-0.158000535364683,0.487870062445876,-0.26469654302488,0.31732651505587,-0.652846554787389,0.0771750816653939,-0.00919439715154406
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.66588823281593,0.372211533144019,0.592742483948828,0.66708239190978,0.660686003095273,0.683586580407911,0.843570945741789,0.684136294820172,0.673530635428524,0.626083890003702,-0.0154754996778972,-0.0487494041234976,-0.39893439806047,-0.311654594927425,0.56574357628827,-0.323578414091735,0.0554134408858659,0.0662025194689369,0.0688076692342661,-0.402517742339441,0.0362940960266089,-0.32540111180331,0.258678708631526,0.529938010549683,0.734698027107415,0.486105339751057,-0.597890131337977,-0.264702697767092,-0.682848768782949,-0.849775953600006,-0.361773212325618,-0.096397176953949,-0.31260030633648,0.231767882407934,-0.607162181665353,0.0530069082646929,0.164427373614421
"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.797204055012074,0.573074851839626,0.57466074249319,0.791741716111111,0.819792311605182,0.957814934371996,0.705268330841381,0.520663393293246,0.63460207656887,-0.00366006526053997,-0.192006828931394,-0.0206057241619165,0.185311599647949,0.250837560075004,0.384934780799331,-0.456502738653766,0.131925690245755,0.139564744100824,0.393388207037669,-0.0890741971997271,-0.0838749379177809,-0.155789085683836,0.235491138299631,0.790290381961772,0.0965610543631858,0.0895435629067495,-0.239671901698309,-0.410893942563563,-0.493984279602079,-0.801450066211028,-0.360044951106561,-0.0933607627154201,-0.50316966270975,0.408767867110306,-0.720903944741853,-0.0310035037362357,0.0905661682291193
