"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Romanticism=~M_Rom","Romanticism=~X_Rom","Romanticism=~F_Rom","Eroticism=~M_Ero","Eroticism=~X_Ero","Eroticism=~F_Ero","Attraction~~Romanticism","Attraction~~Eroticism","Romanticism~~Eroticism"
"1",0.11280789306833,0.097555494561261,0.0940427071239351,0.0615865745725436,0.0592189880682501,0.0544443440047071,0.0826252960652777,0.0814403324855648,0.0827714217820225,0.100322344417857,0.0944158678137318,0.0972774457849651
"2",0.10153979801701,0.0905284588018125,0.0949359888268347,0.0621518401876993,0.0625016506713533,0.0475308678126698,0.0703586428995877,0.0746614815519095,0.0729705576521391,0.0920120511765118,0.100261953961659,0.0971621445378212
"3",0.186540715213649,0.110377424868697,0.119953369840667,0.0570729488691244,0.0458897417038163,0.0496259870800917,0.0811737391992668,0.0800359767331699,0.0808249117695413,0.0939140603119748,0.0944464687182318,0.101167588527733
"4",0.153737025288302,0.0969220926311423,0.152905959632067,0.0707198192255802,0.0661679876242573,0.0650210275478681,0.0574580646930043,0.0634249556578616,0.0691181332189067,0.100649072035186,0.102919343209011,0.0915300275963247
"5",0.0947064112099648,0.101471579540559,0.0986610153969632,0.0720247179321502,0.064538997993253,0.0634168444549694,0.0800609114287976,0.0860541411369248,0.0796440486831903,0.0970047826389822,0.103105155132586,0.0979159475876163
"6",0.0858194670239244,0.0935772406071136,0.0809249718802181,0.0631411446615475,0.0398463990339034,0.0459566273508358,0.0752695450319381,0.0829454231381408,0.077119938833554,0.101125401000027,0.0956879517389018,0.0962200324937958
"7",0.335216953193592,0.106233688812639,0.138834518569224,0.0357207999525786,0.0605814889251835,0.0415178696755287,0.0728973439629774,0.070795981260543,0.0805648400778442,0.101674912708054,0.0798110010069414,0.0951902996373925
"8",0.0912113838679173,0.0879165430824084,0.0824628123663526,0.0526924803613942,0.0555614094242582,0.0488002751492018,0.0665935680222276,0.0667114841355035,0.069019059280702,0.0849880938769373,0.0938370459609909,0.0983630013865938
"9",0.0858961161110285,0.0826993674082342,0.0806250445107698,0.0482669811811646,0.0441631101962691,0.0403829734181146,0.067640911420409,0.0641020138647479,0.0739358747161296,0.0959824407233109,0.0952104625976636,0.0928243164324478
"10",0.139908386687909,0.102360895565291,0.148092645069492,0.0450324779860205,0.0492991024167216,0.0416942091420511,0.0647773119490151,0.058361048377827,0.0691249571005727,0.101195508840055,0.097015575241321,0.0936022358062691
