"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",0.0507397551614398,0.0447578406216093,0.0466520419258117,0.063932547756507,0.0876459163406217,0.0712681944997612,0.0628406842944302,0.134134931372745,0.240820817970666,0.216086232399746,0.0303315668632359,0.251898401739941,0.0833091737175841,0.0745301798694973,0.0915465174467543,0.04560113098354,0.0785881072602194,0.0685946682367143
"2",0.0463574779662393,0.0447626718182399,0.0458698574797616,0.0624971226158673,0.0819235474326026,0.0705991002578136,0.0571039722046029,0.130159785631089,0.243148517150926,0.221456706687346,0.0302496224471379,0.252122284204785,0.0831458490566148,0.073260878784596,0.0895938744852392,0.0452038257434483,0.0791533353295698,0.0678291181269335
"3",0.0438385545186963,0.0444442515340414,0.0435712151435085,0.0643437783527657,0.0779008289678012,0.0753680505474303,0.0519558894241648,0.11522886865789,0.239887251343303,0.219326285802782,0.0302800810863771,0.084163665298776,0.0844326023281251,0.0748885510565699,0.0913314077497638,0.0448449533335053,0.0764695382978852,0.0661783583060581
"4",0.0446043786455916,0.0429475211941252,0.0421196493404816,0.067094911129807,0.0850946652187816,0.0761225987437365,0.0537663109403681,0.125974956450047,0.241667952872308,0.218791581096166,0.0284389829928601,0.0861286731853478,0.0832417777985481,0.0726672395522909,0.0878658325531229,0.0461587284377259,0.0783156773704967,0.0683512684118953
"5",0.0461466978192765,0.042517696890452,0.0406689352298913,0.073371081326691,0.0846460935184579,0.078321050470553,0.0539131412746173,0.125773146190461,0.236262316009701,0.220375451578714,0.0295895923750686,0.0871112825551434,0.0864521605080432,0.075868516075058,0.0937088388458546,0.0454462237694345,0.0776643190197708,0.0676936054899788
"6",0.0420698183216862,0.043337555204783,0.0421963110910926,0.0677136831195798,0.0808387395309084,0.0744558063682893,0.0523653835619979,0.123269622030968,0.242046802898438,0.222512079680929,0.0298734763272071,0.0886678765948772,0.084238217688738,0.0733987967897623,0.0896983864038896,0.0450381534401172,0.079323989897309,0.0681376686058866
"7",0.0463578674691921,0.0428393668372382,0.0421065502837461,0.070991996387234,0.0857167036199975,0.0798794469514494,0.0568512185118102,0.126369372098254,0.242957977453074,0.224609315713906,0.0304471809157179,0.0883259938852419,0.0843207694287297,0.0731920953480915,0.0914899052655652,0.0456923349558799,0.0789527300233487,0.0679874650722851
"8",0.0470599003190517,0.0435053678937553,0.0432696375923429,0.070715120927687,0.084698773948222,0.0797763886661799,0.0565162893868936,0.126962720012328,0.242655070083385,0.221970729795063,0.030796918631633,0.0872896947130344,0.0839910796939907,0.0738852487042696,0.089651104882817,0.0462107381893148,0.0777647832633963,0.0681028905184701
"9",0.0511815684088762,0.0451329927086387,0.0470926046290966,0.0674049634192222,0.0902176819296894,0.0747933162457456,0.0661296892810705,0.138914319018857,0.238926395562661,0.2246093157139,0.0292134473052793,0.255450425977159,0.0856079577989728,0.074219109827595,0.0896888378110196,0.0470137686653975,0.077930722655196,0.0668356993713887
"10",0.0446735712603074,0.0434026828492728,0.0421749721380214,0.0679836085563175,0.0845694307400001,0.0755885599768553,0.0533575834826244,0.119011863053588,0.238317721953105,0.219861434435417,0.0293630627896813,0.0858767151233681,0.0846832327406928,0.0745396309870753,0.0915441189967251,0.0446986399262946,0.0783458679663654,0.0675273513157492
"11",0.0447889538246192,0.0428600195558577,0.0416743475297536,0.0682390061505744,0.08160974917388,0.0754107758608959,0.052624410621112,0.118154394267288,0.24204680289844,0.2219817419364,0.0305149171723802,0.0865117634654003,0.0841557526920591,0.074222784384381,0.0896360840538318,0.0454322817435191,0.0776618680892797,0.068035038727379
"12",0.0457080537812647,0.0436754036617511,0.0430774650208246,0.0641957649986226,0.0833191438854957,0.0759700362573459,0.0549927388227633,0.127928675714329,0.240192721719098,0.217166894209562,0.0299891530062052,0.0868291203302269,0.0840257906368217,0.0739011733993753,0.089698158489773,0.0445870044981286,0.0776967327565681,0.0678631761733746
"13",0.0459670538505481,0.0434865904156838,0.0419297798844517,0.0711438064929878,0.0825131683373507,0.0806162680051552,0.0553190662110635,0.123710920933189,0.241104622922799,0.221449935366715,0.0295555868902229,0.0877908131420068,0.0844326023281252,0.073972893690257,0.0915428305427071,0.0452290098665359,0.0784252900008997,0.0677729121586292
