"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Romanticism=~M_Rom","Romanticism=~X_Rom","Romanticism=~F_Rom","Eroticism=~M_Ero","Eroticism=~X_Ero","Eroticism=~F_Ero","Romanticism~Inactive","Romanticism~Education","Romanticism~Work","Romanticism~Gym","Romanticism~Social","Eroticism~Inactive","Eroticism~Education","Eroticism~Work","Eroticism~Gym","Eroticism~Social","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Romanticism~Attraction","Eroticism~Attraction","Eroticism~Romanticism","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.770567982489672,0.384029686616726,0.788687300474423,0.838217736086541,0.760758783499735,0.86954577326118,0.571007645893146,0.448758584303365,0.604976842807106,0.0731270107531062,-0.137247778710268,-0.179633892528059,0.0652174172217689,-0.105986236754041,0.456423729086372,-0.318705965551865,-0.156844847419433,0.0673937777480515,-0.226401562962175,-0.394948835377196,-0.199236824048877,-0.289491979663387,-0.0488255003830852,0.415772623286057,0.272275747600089,0.0400175606780223,0.112026802964298,-0.0497190066883777,-0.716077702006744,-0.869933282485847,-0.536286761440378,0.0405620522236954,-0.170353746954476,0.507299266286967,-0.63137344455705,-0.0783680461229198,0.0816009516871049
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.445502055610273,0.1509174375547,0.391645303872591,0.693942547183042,0.46012251962113,0.617323211584865,0.594925205912277,0.530589916749981,0.534416541659602,0.300641909879223,0.662517477610911,0.217433404034684,-0.228730286775189,-1.40544733436691,0.71516311377202,0.225360531940997,0.321178090393803,0.156099823832546,-1.61645738760693,-0.718649474532309,-0.637179271868975,-0.501773204759345,0.336610923246322,1.19845866958871,0.921434218975722,0.846140159067856,-0.344919724827515,-0.42784582930996,-0.725697065471773,-0.820987997939572,-0.522438464539878,-0.148740370863697,-0.292162772933399,0.114671748879027,-0.528287070387837,-0.0392550434855079,-0.0321793107614917
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.75615665201246,0.181574042108339,0.543127405926176,0.842743404115969,0.69959477042649,0.902596825736562,0.820418706994804,0.556858080810129,0.690446072566719,0.0109664379878673,0.164426003709907,-0.138249408788204,0.0392239205963614,0.0814170293423627,0.440002247536987,-0.180663295337289,0.220167373771754,0.0249470198065686,-0.127062472355924,-0.348146560739242,0.182831304237772,-0.522385249490279,0.0528043041358904,0.226643160411611,0.117159250155262,0.1858465173856,-0.0144985447429958,-0.347865357933219,-0.683650662115075,-0.812772280185623,-0.408946180960435,0.160191656384936,-0.453739845852064,-0.129995263339451,-0.573890104243043,-0.343933056577722,0.25557192131184
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.783551314984276,0.473112505804431,0.673936513292929,0.91766931176091,0.828858807173054,0.830663823534293,0.687866636127595,0.727609549348215,0.649971883364662,0.177668729148052,0.0713211735504611,-0.166323150483189,0.0405190519299367,-0.222443435273293,0.366410494158248,-0.238774122966767,0.0959189460040109,0.151476677583935,-0.410607420694113,-0.464300170552589,0.0888973951659559,-0.269208688674358,0.117943928677111,0.400025212863287,0.17161414941217,0.531844450520663,-0.232064469396671,-0.452084268300819,-0.727541246273647,-0.849961674008881,-0.416255098303308,-0.376437922500118,-0.537301747434297,0.184009174407597,-0.612250449831834,-0.164913923260661,0.264168204074421
"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
