"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Romanticism=~M_Rom","Romanticism=~X_Rom","Romanticism=~F_Rom","Eroticism=~M_Ero","Eroticism=~X_Ero","Eroticism=~F_Ero","Attraction~~Romanticism","Attraction~~Eroticism","Romanticism~~Eroticism"
"1",0.0565963277377613,0.0481650983442235,0.0517947631229703,0.0297373561591411,0.0267701427145467,0.0255607022540727,0.0340901370498314,0.0331416399590569,0.0367898738775175,0.049026937537138,0.0493550183907151,0.0484850579074513
"2",0.0540145489058518,0.0473526553732559,0.050930086753795,0.0301230055519716,0.0268258503182806,0.0259038879945075,0.0357254838629633,0.035068121962093,0.0376916486491711,0.0487130118668908,0.0497668933360404,0.0486783549352612
"3",0.0552777784293752,0.0491725312393644,0.0523966896055802,0.0308914246141359,0.0259146604099184,0.0265053367342245,0.034418836264981,0.0334339996771353,0.0366665099229042,0.0488231815351262,0.0495058422566691,0.0485274961219322
"4",0.0518881396185053,0.0468547550592852,0.0482938305184686,0.0303750475786764,0.02640854902696,0.0263599326451947,0.0354915852747823,0.034855004463845,0.0377214373334539,0.0490132065590374,0.0499530107187757,0.048950350826887
"5",0.0579314038822808,0.0484388068604786,0.051500402397492,0.0301576088937814,0.0259680750052453,0.0255375454251336,0.0339061811587322,0.0332924068816847,0.0361222082088524,0.0485221639510109,0.0495344663276297,0.0483916305144526
"6",0.0508106158663915,0.0470044809250674,0.0487936990548144,0.0300995620672876,0.0268701679007398,0.0264275484916453,0.0353969988315319,0.0347668008693755,0.0374895456324985,0.0487623276822938,0.0497159761197022,0.048590552699802
"7",0.0555898058745322,0.0477157895958805,0.0493212937388345,0.0305831115900073,0.0269168747744983,0.0262740342828167,0.0353679403033703,0.0348645433307068,0.0373072386462028,0.0485425044391481,0.0493657030378361,0.0490437547420082
"8",0.0590771602543698,0.0491123752235175,0.0523463094166077,0.0303175996119666,0.0271427439215278,0.0266226397912293,0.0358921622465562,0.0357161525804976,0.0381829046696493,0.0485134300959082,0.0497821652061308,0.0487912253982229
"9",0.0562338288745447,0.0480822648184475,0.0513514309282889,0.0302017419461725,0.0253819205251713,0.0254636757217017,0.0353738043219805,0.0349089282430372,0.0375865306459082,0.0483848912898958,0.0496991013479787,0.0485883252799505
"10",0.0603970850173584,0.0488640601971698,0.0529706223647009,0.0320120026004011,0.0278727643749161,0.0275570759444187,0.0353059156425686,0.0343872986553662,0.0373512563967964,0.0489337234066323,0.049566387547794,0.0491844724263526
"11",0.0603913306323748,0.0477010972379939,0.0527467119335211,0.0305603871972177,0.0268277883012499,0.0262049053737413,0.0342309119455485,0.0333853369189645,0.0365459373478665,0.048501297669171,0.0491395476462276,0.0484225284139866
"12",0.0568839110482867,0.0483266409698354,0.0513507961543471,0.0309088813339605,0.0278812652813062,0.0268347621052263,0.0348128632828213,0.0344803470002917,0.037084203590171,0.0485857550143578,0.0494244607720773,0.0486921177579049
"13",0.0592735151982229,0.0485986830497704,0.0529513411959046,0.0292464458136107,0.0270601596206783,0.0255921536114908,0.0334137393732224,0.0326024571072207,0.0358482134863762,0.0488899648016509,0.0492691422158558,0.0479660184088072
"14",0.0540820924250199,0.0475070515151064,0.0502347052568966,0.0309180609545233,0.027885636984099,0.0268382789029759,0.0347888057544961,0.0342031721085044,0.0368666830824775,0.0487070007705327,0.0493556083887955,0.0487879402503285
"15",0.0527593158137243,0.0463271526428817,0.0483138509190324,0.0302959312076362,0.0277918025284473,0.0267286913850037,0.0342533498012265,0.0331817403707204,0.0364395749236457,0.0483847878909409,0.0494679656279979,0.0487047932326857
"16",0.0576941843342354,0.0487106267660349,0.0522477604494937,0.0303584709674681,0.0262521055960043,0.0260498014425042,0.0351392307493074,0.0345431828790789,0.0372707323536375,0.0489847057391927,0.0493765080272716,0.0486824791931794
"17",0.0580623047491864,0.0484765367368808,0.0509101619585009,0.0306711040199766,0.0274539947667687,0.0266416301048405,0.0346183942228214,0.0343701925368772,0.0368420345865361,0.0486803420113094,0.0492046785593362,0.0486953562902872
"18",0.0563949419849654,0.0487181471066987,0.0505091301277683,0.0304629521791266,0.0262462931024906,0.0260954535413886,0.034269248813946,0.0332990982078233,0.0368716031954701,0.0486746647290813,0.049678053255965,0.0486886271243008
"19",0.0557560584538652,0.047926692745586,0.0505988259013259,0.0306359405603797,0.0274634567274123,0.0264659104143913,0.0354454095500062,0.0346890243390471,0.0374355404817643,0.0480416549264085,0.0491287804954879,0.0484638035371019
"20",0.0567737542819619,0.0480472426809817,0.0521766891876996,0.0307769688477021,0.0275910266408656,0.0266336952567154,0.0348875572143967,0.0339130602955668,0.0367797172718323,0.048217450285345,0.0492236359296974,0.0490102721561947
"21",0.0543565094479036,0.0486578301457505,0.0497150942149254,0.0310817633092597,0.0275825822391303,0.0266139684880989,0.0352356120590696,0.0348357881016584,0.0371487506790392,0.0487146984482871,0.0494453485488616,0.0488443603937029
"22",0.0563268027906364,0.04784048360142,0.0507106938874077,0.0318416454194669,0.0272564759218,0.026949772015613,0.0340893846828577,0.0336032724059995,0.0362368974711663,0.0496223814313398,0.049684984185128,0.0488618435129755
"23",0.0582405193234026,0.0484604173635393,0.0521677222910551,0.0298319760658599,0.0268811171192822,0.025879052149079,0.0350508069016525,0.0342053087929685,0.0374635812348022,0.048794796969078,0.0492005371453308,0.0486198826671614
"24",0.0574844058808087,0.0487726962102513,0.0502059198337664,0.0304744482246159,0.0272936258681018,0.0262697966209425,0.0362860051776662,0.0357810923555127,0.0382499012948177,0.0485090848500293,0.0496787582012848,0.0486325323366203
"25",0.0599236037730116,0.0480377200976065,0.052389024115355,0.0298261822511591,0.0273046776004951,0.0260126530827521,0.0346675230451149,0.0337284316183243,0.037212996068569,0.0483026382021424,0.0491027016890425,0.0483532389816645
"26",0.0565086655252332,0.0497440423980195,0.0515540402232743,0.031168365485907,0.0249787407554507,0.0263048911278464,0.0343301499277232,0.0339101694345734,0.0363430304206142,0.0488326689755586,0.0497547802369377,0.0485095156309967
"27",0.0559324402316913,0.0475510555926477,0.0497211086632836,0.0327333756671393,0.0280419288150623,0.0282196486621466,0.0358577956595444,0.0353532428417718,0.0376936071597732,0.0491644190301819,0.0497642726079727,0.0494647815179444
"28",0.0564705170469172,0.0475419717023449,0.0507248602279885,0.0315451891774831,0.0272889566465867,0.0270978206357732,0.0356836809453648,0.0352285081791256,0.0379348162782562,0.047913638681769,0.049359969898124,0.0481613085960519
"29",0.0526617830987606,0.0473344279818258,0.0499344702070913,0.030228398385469,0.0270069613376224,0.0264751626320341,0.035599543967807,0.0349861522706849,0.0373978527677184,0.0487034541948616,0.0496803301434656,0.0488858801262835
"30",0.057050844854127,0.0477308771600786,0.0487372819850536,0.0323606641076073,0.0286070876261004,0.0282280620654218,0.035376695569369,0.0350652170699968,0.0374233127650771,0.0488154685294672,0.0486223277237233,0.0495242151295258
"31",0.0584271359140847,0.0480450615037233,0.0506596055760226,0.0321848415555127,0.0271401556082645,0.0273728081761347,0.0368004015344416,0.0361096155982506,0.0385664228855077,0.0487792579180686,0.0496917008089667,0.0492509295490404
"32",0.0554119282906179,0.0470771921609384,0.0502093853806197,0.03044626020537,0.0266988857268445,0.0260285174559708,0.0347521757745809,0.034380116815922,0.0368441908235265,0.0481712416089827,0.0491783591271365,0.048745319791384
"33",0.0604630244312435,0.0487274054207011,0.0532045708196925,0.0319243679113744,0.0269506641454305,0.0271386803372474,0.0347503136643074,0.0342686533788744,0.0371053385271554,0.0492132582506664,0.0494450694606702,0.0486895546413259
