"","AtrZ=~M_Atr_Z","AtrZ=~X_Atr_Z","AtrZ=~F_Atr_Z","RomZ=~M_Rom_Z","RomZ=~X_Rom_Z","RomZ=~F_Rom_Z","EroZ=~M_Ero_Z","EroZ=~X_Ero_Z","EroZ=~F_Ero_Z","Atr0=~M_Atr","Atr0=~X_Atr","Atr0=~F_Atr","Rom0=~M_Rom","Rom0=~X_Rom","Rom0=~F_Rom","Ero0=~M_Ero","Ero0=~X_Ero","Ero0=~F_Ero","Atr0~Inactive","Atr0~Education","Atr0~Work","Atr0~Gym","Atr0~Social","Rom0~Inactive","Rom0~Education","Rom0~Work","Rom0~Gym","Rom0~Social","Ero0~Inactive","Ero0~Education","Ero0~Work","Ero0~Gym","Ero0~Social","Atr0~AtrZ","Rom0~AtrZ","Rom0~RomZ","Ero0~AtrZ","Ero0~RomZ","Ero0~EroZ","Rom0~Atr0","Ero0~Atr0","Ero0~Rom0","M_Atr_Z~~M_Atr","X_Atr_Z~~X_Atr","F_Atr_Z~~F_Atr","M_Rom_Z~~M_Rom","X_Rom_Z~~X_Rom","F_Rom_Z~~F_Rom","M_Ero_Z~~M_Ero","X_Ero_Z~~X_Ero","F_Ero_Z~~F_Ero","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social","AtrZ~~Inactive","AtrZ~~Education","AtrZ~~Gym","AtrZ~~Work","AtrZ~~Social","RomZ~~Inactive","RomZ~~Education","RomZ~~Gym","RomZ~~Work","RomZ~~Social","EroZ~~Inactive","EroZ~~Education","EroZ~~Gym","EroZ~~Work","EroZ~~Social","AtrZ~~RomZ","AtrZ~~EroZ","RomZ~~EroZ"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.105318755325436,0.0895534812739589,0.0965036085251096,0.0491407659378389,0.0488525232529636,0.0483434098171334,0.0732232344455169,0.0729672665663525,0.0772297535278439,0.108325976747918,0.0854813299274809,0.0941469713057366,0.0761426706265928,0.0710116770028367,0.0706598896550792,0.116954143499851,0.149406296677969,0.124439976305857,0.128584842853255,0.206482654004565,0.151553717253748,0.128758599054639,0.376641087300264,0.109159572383054,0.199872488507131,0.132188814510509,0.10375924730816,0.323607555043884,0.327790392249831,0.5957538880384,0.215135376254945,0.246518915786126,0.664046625871648,0.158936705117472,0.13075728795173,0.126248696392229,0.278820414194991,0.238005150876479,0.383993648997393,0.160981067434427,0.319891927927458,0.267215591439068,0.0834104300165882,0.114948639332842,0.0795084768558728,0.0790794207926059,0.108509658489554,0.0741245693223887,0.0860223487816096,0.0842419369729494,0.0894427433996782,0.203190510740661,0.203336846342746,0.0564125835743278,0.21922097934677,0.189894652271253,0.15290134222949,0.150090781176971,0.0975504491044275,0.157501781733042,0.141743333075968,0.104500227377441,0.152349061590159,0.112940225094714,0.0997720644003996,0.139301688012659,0.104618237985097,0.133175533467236,0.108705230778274,0.0949549283767745,0.116315696336592,0.107105776677677,0.14909844260962,0.109029788102936,0.101134338458258,0.13723883607923,0.0941969587474795,0.0901193439413082,0.0942619142528238
"3",0.0897232839697642,0.0978424402727223,0.0849549211678668,0.0545514812165397,0.0583735458342927,0.055081876696257,0.0836983329823204,0.0835424148785602,0.0830361048313414,0.113913503776012,0.0948406910306178,0.0867683063477963,0.0702103067964439,0.0606974130145109,0.0602496352578528,0.0776366463037512,0.0788379129943279,0.0877354911194096,0.112083323749791,0.1588928677137,0.151790895291115,0.108738453676558,0.270978342837038,0.099665231349274,0.139280999520564,0.140482806174278,0.0944127880067003,0.295630531971242,0.161162530870293,0.193171999228685,0.197546898390228,0.10598467166319,0.350433166393294,0.150550600803398,0.122483897272748,0.15116639659903,0.134373209622203,0.177693294276746,0.152013074723607,0.154913491188547,0.192663273589748,0.138155584459008,0.0863234481536313,0.125297633322402,0.0800123491503473,0.0766942575157885,0.0974164893362141,0.0768645306417303,0.0887428263917431,0.0848750668571185,0.0868844763863198,0.224273945251464,0.215501382481611,0.0573469507256319,0.232199680410471,0.164313799059567,0.140952565965477,0.171799265254625,0.08393603302794,0.158844188796233,0.129439112192522,0.107138863860241,0.144746622282643,0.109149565286526,0.0988847948167544,0.149819845049171,0.108562016387023,0.150347644165768,0.102899491209307,0.0915391236369576,0.12823137038251,0.113419205706518,0.151897646362681,0.106102952553836,0.102505696826411,0.132773372729388,0.0953641874818732,0.102029990809452,0.0966925398799767
"4",0.110518974758351,0.0921506143699805,0.11946696081658,0.0627217202722612,0.0684987842989664,0.0636157562089777,0.0605617201447797,0.0658269454046717,0.0666649123233739,0.103515798223907,0.091714984311107,0.103829977746382,0.0761781688065047,0.0721317661759308,0.0685679742372828,0.217591627142159,0.194865075657847,0.175321353676255,0.116584164430417,0.13066352885994,0.129081197143667,0.0998975473717562,0.242681552664475,0.0791796792001499,0.120057038072523,0.129200755151893,0.0948620884072202,0.222676903017669,0.247556508820748,0.26895233860817,0.551595010245332,0.226405522425716,1.14978194524961,0.128869557997677,0.111085515316289,0.137453902612154,0.38826561117961,0.439393141064355,0.344922052298287,0.120028699412884,0.444155031489977,0.510699956217811,0.0834222006775052,0.116745321236979,0.0834770644191296,0.0829072081686719,0.110260127034784,0.0868153166870303,0.0802261252549229,0.0846956438275582,0.0876930339710865,0.234696202345019,0.197994546677505,0.152076280394095,0.229662278195788,0.147572617335557,0.130054999497428,0.175508029758872,0.0836458851450296,0.157965553339047,0.131183761039579,0.10425517831991,0.13394763408375,0.103534929714187,0.102063017973181,0.138339575536581,0.113641881691617,0.134919019538375,0.102973679536302,0.0978461454460636,0.153217321247916,0.115276898427917,0.128796360253655,0.103456234107277,0.103471498581284,0.142158941132555,0.0997756267699716,0.0947689618505273,0.0979476090487342
"5",0.163664263394745,0.097191549621317,0.100618333646638,0.0687186853904531,0.0499508637871585,0.0578937182743429,0.0797247466868528,0.0809451844549836,0.0874039677179033,0.125991857563518,0.0848342313149567,0.0999039104250994,0.0912818670762873,0.0798938808710742,0.0807431692626227,0.136118145090698,0.136342718515595,0.134597823328509,0.163020966684082,0.188990630854322,0.138325421009713,0.132035886835928,0.329899323540226,0.102977085532061,0.185745617097121,0.12957450787092,0.119810763445679,0.258224824067106,0.334369164696814,0.275690405691932,0.227851515396119,0.18387662491649,0.603196897416618,0.211264489428981,0.165304787505399,0.122289016993323,0.269186609867618,0.162164488598773,0.203616512110822,0.188086913867818,0.396761127778949,0.182952045200605,0.102036738749477,0.110283444214135,0.0825237846104416,0.0820724932414168,0.108663808241935,0.0790821123450537,0.0885826675017102,0.0787196367980173,0.0910389506001684,0.212800654596387,0.212699854158506,0.164071895489423,0.239645865853339,0.167435224164489,0.155462200765154,0.201411971776345,0.0869591682526106,0.143885459359752,0.133448545308859,0.0983193432569292,0.138974421746636,0.100037141954256,0.0934626125658739,0.106483945584509,0.10836873468637,0.153665985968301,0.0957881459577023,0.0943316230739784,0.1146270853469,0.118879730227677,0.159091331988495,0.110111303698529,0.105467003126635,0.120653973829598,0.0871335885702847,0.0968751244341847,0.0942368118584331
"6",0.123833813615825,0.0989626736875847,0.102382746466249,0.0656354220503835,0.0494424156317812,0.0563053952621831,0.0521751952331736,0.0460084071303163,0.0651568212970038,0.0907794881342185,0.0881762432843157,0.0832666226130758,0.0662257676874667,0.0476554267329271,0.0533038158367492,0.0838296698397784,0.100630114352822,0.0813745128157122,0.105611915890445,0.161841908386184,0.17033299622926,0.121698292095558,0.286243136324424,0.0852289419396761,0.14733163007705,0.15674730020912,0.108664017117935,0.235282281116886,0.178183097023271,0.220747584252691,0.221536421489319,0.143109805158795,0.328208177291132,0.13094218392843,0.120692936165021,0.120274737353038,0.18543212918551,0.178838665316504,0.148209211445687,0.128928371616421,0.20246268570002,0.168422124587018,0.0858298213210686,0.119275386686134,0.0799231403605544,0.08242616401227,0.145580003685193,0.0766616905308902,0.0820284219012417,0.0726544879155273,0.0878793976495226,0.212066169283137,0.198819870755159,0.0570231798906748,0.136550752038684,0.166820930186915,0.142475044269923,0.175243653843156,0.102310499957366,0.159278064166057,0.131041889737233,0.102540957576199,0.141252171840716,0.110349629941277,0.102512435382588,0.138736540567071,0.107851198950422,0.129534705703568,0.105187904475506,0.0995883604442166,0.125266026507733,0.104116648636878,0.116937533851413,0.103732634171241,0.0984745163646368,0.115426368826716,0.0969732354131103,0.093036755504232,0.095572289968726
"7",0.0953522659361927,0.106045662608728,0.0951822657096344,0.049840712001075,0.0526909021675726,0.0454397417845979,0.0831782694183427,0.0812549734926955,0.087328013785107,0.135879762268348,0.091378077896408,0.0802222498515223,0.0568035436145348,0.0681431230519844,0.0573299503481704,0.136520113935053,0.121646106376663,0.120574330681368,0.0884866958417204,0.128990439230283,0.160203366932873,0.12876104439616,0.204028865403467,0.0945587090732127,0.122152991622656,0.149530549095435,0.120183666810181,0.20760434190045,0.171396022133486,0.186375547939373,0.379888815286549,0.212951286347883,0.579235391157464,0.16320596869893,0.156508624937391,0.143325073806693,0.294333592612922,0.231115859360229,0.268803334761044,0.128436830574618,0.193641590789788,0.2149122446114,0.0914382507464585,0.116897165386495,0.0868542130247307,0.0769518554283423,0.109940107867547,0.0733567058661497,0.0878223890630119,0.0809973257834905,0.0923794434781299,0.231446515289256,0.220471269289934,0.0553398462349037,0.164071381153798,0.154326584029347,0.123581796639006,0.233983788171967,0.0867259478202281,0.162781377907563,0.132569216627124,0.116450859197613,0.142246373919021,0.110110564253711,0.102592280522823,0.147781245943637,0.11139661241403,0.13693215966222,0.104046356432803,0.095114273499214,0.120456862399875,0.113889592207338,0.149423443225639,0.110806091970455,0.102383024203761,0.12757461590169,0.0935257618608397,0.103753529022,0.101373506857346
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.147532682502894,0.0982904977061708,0.104147454065167,0.0693357162384098,0.057807299216851,0.0545561644913156,0.0753191549527463,0.0776341976050572,0.0785648115629675,0.0878568648968188,0.0778184418831781,0.0800632726450568,0.0617328406599075,0.0572652253427887,0.0547777409482406,0.0832153602127211,0.0806720316467004,0.0825675302251716,0.119473380336881,0.1370572538226,0.117238370021646,0.0906329514628186,0.254854925209116,0.0816523818624874,0.126060311682783,0.118530425402289,0.0834307523522189,0.232875650666623,0.142959126287554,0.150775304536566,0.149983076979406,0.102259363746159,0.313397609749853,0.121683738222043,0.108260709603422,0.122697878827633,0.137797944041342,0.143142266552433,0.131258779126387,0.135022742502228,0.18516610104386,0.130347410968251,0.0853635770247927,0.114624211190725,0.0769592909867448,0.0777399857191646,0.0880982278124099,0.0741803691386243,0.0849926362804351,0.0848218139936275,0.0884925094650972,0.214038269209717,0.191312211224643,0.139541303121913,0.217024357628131,0.164348885153552,0.141332389833497,0.190945536819486,0.0896446632217347,0.158131656409033,0.139434987317558,0.0991884771149673,0.137929667329316,0.0978628685600651,0.0975269919344667,0.128907317549656,0.115465570984594,0.143016503305385,0.1070315017252,0.0932745866784171,0.138409486977123,0.107002562348638,0.144033925568097,0.102918500180542,0.103431628662297,0.142961310505983,0.0944406524770898,0.0912896673238019,0.0995024134971916
"10",0.0876624252910155,0.0850041403086093,0.0903995893015205,0.0758066244565193,0.0598848650625045,0.0665966379148714,0.0663364013961857,0.0663980968806204,0.0750717751221582,0.100157144029241,0.0927131030915616,0.0873010929980724,0.0669316786195867,0.0651978719090983,0.0623902791352569,0.0818622652583605,0.0825489009204566,0.0815280120791406,0.117521645597171,0.187624942377335,0.1157799739372,0.145531494813829,0.227788764708713,0.110525947640484,0.191222492809379,0.117559966252448,0.138661424159107,0.261098484986857,0.138147413099071,0.28838657678356,0.165124314055672,0.205159587426227,0.460813890168889,0.152778026043028,0.159439775014877,0.152032190990497,0.209404917702087,0.182998935537676,0.199690545614325,0.127461105517731,0.169602129691139,0.165119019820574,0.088315394367774,0.115257297890538,0.0838180882353747,0.0823521274880214,0.116544701292902,0.0805196747581711,0.082275527150459,0.0790557433188326,0.0867113360442648,0.235061335615367,0.210267702693279,0.069573058483608,0.149146793977055,0.149657944583084,0.1360438285777,0.160681521797998,0.0923870250247531,0.136196233044098,0.134879449159465,0.110351208640548,0.138015848800135,0.110096004387666,0.105669357336754,0.126279474233865,0.10941455089044,0.146119357489989,0.0987235550755506,0.0995917487997112,0.117107544245929,0.112556717187507,0.141613947986459,0.103460471780926,0.100627769410887,0.119492206715915,0.100773034305401,0.100405719247376,0.099990133250715
"11",0.173622361702625,0.104688808086303,0.106988591109267,0.0580337296480227,0.0397555445828615,0.0411704411842302,0.0556518178295725,0.0493588729288824,0.0634192436266676,0.0925733764947916,0.0822975719443552,0.0747881227780166,0.0763611092477749,0.077266555658512,0.0739376443691583,0.18682355753384,0.167331340701599,0.148118078434218,0.130541968875588,0.180549489507646,0.151351592489018,0.123677016795263,0.267901763687339,0.146396911467722,0.25557067153386,0.190555336815106,0.146399702740423,0.38052007905091,0.50059901798331,0.92009504649851,0.601680071530263,0.399672088888259,1.3297930388575,0.135555349079934,0.138218730576422,0.183581727403508,0.182732871656167,0.514144743428993,0.48635370845612,0.131170240284723,0.202512744439297,0.227399481069936,0.093735899545083,0.120905848635583,0.0823343764973181,0.0774803848491936,0.108080133850085,0.0713937986580774,0.0815276498435617,0.0790343770053132,0.084963011684125,0.209239861763855,0.204558330222072,0.0609948976141063,0.149684719723901,0.219487082490971,0.15171964586334,0.178244557493064,0.092655826634284,0.154302490566578,0.128449521607654,0.0981830158943394,0.128649039165952,0.100569515189739,0.0953929380843342,0.123174128298814,0.109377244917764,0.150380326540646,0.106686691923519,0.0957096951873246,0.123725273043232,0.105146794414047,0.145958734850212,0.105209136917902,0.0954879607447498,0.124961571100503,0.0951619306182004,0.0919000333555352,0.0961711125842968
"12",0.106723010548795,0.10873700791277,0.108932598483389,0.0558178497171044,0.0422320556325107,0.0509027176954402,0.0778762989390511,0.0767160786298993,0.08433607596866,0.107629624312991,0.0881266207420753,0.107323231818454,0.156523206518313,0.172243342159644,0.18389213264148,0.163834220558541,0.191947814232832,0.157532562102054,0.175138619105397,0.375083016328911,0.198091104286773,0.242006595666134,0.488584245716317,0.28798955923867,0.920291339489778,0.334396619718138,0.410541366949516,1.13898833630878,0.278947033389418,1.17237504232271,0.423416817241599,0.522683100284163,1.90956677280529,0.206517633486634,0.368512442392914,0.353360603740225,0.423735814824913,0.405073146029881,0.291722012559115,0.332851822311344,0.494882074083488,0.548000912673414,0.0801227883720087,0.10827956514998,0.0881309622962156,0.078687573703462,0.102224333525481,0.074985865456451,0.0838394294403211,0.0871542838918426,0.0902289847208572,0.23700833577744,0.215099021551677,0.0528947867469284,0.215193181939155,0.152928180218644,0.129989173901119,0.133628023792871,0.102858081653399,0.139870485506699,0.147305518334514,0.111340373743409,0.150667763352869,0.11605582455532,0.104252935695359,0.149339364290079,0.1081792254253,0.120059188946198,0.110145666540508,0.092753217846596,0.12412006280364,0.113436935871375,0.126538948467336,0.109550048902877,0.0989039570155168,0.108713467651258,0.104102212945207,0.0998749205375871,0.10334795814326
"13",0.0671407373431582,0.0769818936173234,0.0667052776795573,0.0672231008166295,0.046204570709836,0.0521583001826062,0.0788822747207917,0.0865202471776565,0.0821679278523213,0.0722570303031024,0.0758881055672935,0.0786318790653811,0.092863102657494,0.0891822363780819,0.0876697685488884,0.0985295152474142,0.107676022672526,0.0968334924144721,0.128353146068826,0.229223743036497,0.153595066854216,0.116695340036215,0.300239223579991,0.166245838997794,0.266743765360547,0.185149709145159,0.118775030628773,0.346144597020316,0.224904351300929,0.647693511014781,0.321023803501451,0.23072093964864,0.677746299491401,0.191894244815679,0.320492281509875,0.234270274346958,0.454434030658488,0.276483921296134,0.296386322263275,0.186500591831623,0.235779242889308,0.188774143036107,0.0766134424528785,0.103246899162668,0.0784807951603654,0.0835873438097295,0.109233391615705,0.0838563378142384,0.0819786722119227,0.0780952311077396,0.0927039889095773,0.198969367588566,0.21165638402567,0.0454358054608921,0.224421207325961,0.193086145864869,0.154431192865355,0.200498623155855,0.099367434401562,0.156065493222052,0.134023710742248,0.107099674531686,0.144219438328041,0.105993374234332,0.0978059315508771,0.102422358657548,0.109009423339651,0.16974630613251,0.108423888288744,0.0991337161593728,0.131323311125572,0.107601178407709,0.129556793770549,0.115995608109189,0.0994387341129524,0.121474804759556,0.0921445308957441,0.0993925036721044,0.103481635327526
"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.136034965355715,0.107479989485932,0.118320853989415,0.0782980670044242,0.0572367639939914,0.0667332339392693,0.0611298860741379,0.0620915495655782,0.0698792599576087,0.0886784576515951,0.0875772159909731,0.0879329485692364,0.150172042406257,0.123412487221362,0.146046726927666,0.284197816315197,0.321461832053301,0.274415935554657,0.188474498976996,0.500259743547299,0.383940267000977,0.19410492769787,0.59832585727927,0.365893738347296,0.978539379183005,0.670958029931121,0.382189607054418,1.10948711271088,1.43350515244022,4.33046593254262,2.2528672311887,1.56640702962018,3.57681598194667,0.180810046338229,0.326039505188161,0.285959110696885,1.09309961313957,1.02326651633015,0.356161580599903,0.282797299839296,1.2366480431607,0.790663115815528,0.0836885332297958,0.117385844323878,0.079972464397615,0.0805315057408439,0.10720274699183,0.0802688946545697,0.0852353227548233,0.0822185782171514,0.0870831823664318,0.216975188280466,0.219529234019335,0.117506291147131,0.24618928282741,0.169560389944396,0.137663355390256,0.170032620063752,0.0949295402920871,0.158345580461216,0.131883900742282,0.108302268061294,0.14977185102255,0.119170044551817,0.103385383348131,0.130885799530307,0.109841749135304,0.138411870270993,0.109453630437106,0.1010914182615,0.136958009305571,0.103748448744917,0.121316109313838,0.108464042874347,0.0974123884783412,0.12751465390036,0.105383745444881,0.0981048145276261,0.0977472793098219
"16",0.0973786020509718,0.104284521024576,0.104412042257744,0.046741777548393,0.0567263905308203,0.0439438527068725,0.0679655744727002,0.0736638672777659,0.074140770669448,0.0933941613833272,0.0771157199822062,0.0794296018737577,0.0683033322378986,0.0611731170815546,0.0565545639298745,0.147298783807867,0.153994300331783,0.112792534829275,0.141798179735827,0.236877128489536,0.178797693165741,0.144892013510352,0.278309470175036,0.117377047436434,0.206560238918641,0.119664797631535,0.118791492511426,0.29301481433916,0.192862221921927,0.760455652543015,0.205214759143065,0.366722818467716,0.694704996701039,0.156077596004867,0.124182400434262,0.121037718460751,0.233846222763994,0.322183553868041,0.399792479337852,0.140445019957432,0.321108986042627,0.212183000729566,0.0788919427287336,0.116235706364502,0.075057657129186,0.074791957178541,0.11353270947667,0.0788005065272851,0.081472692241565,0.0796684077813091,0.0883847521653491,0.215493740016908,0.212735263058173,0.136318936882939,0.23725714067412,0.170306641659942,0.153827106491363,0.157343947113339,0.0858180684026339,0.130771891920351,0.124439527981791,0.108855314586084,0.148233616620214,0.102578226691566,0.0995189734821129,0.129350298082725,0.111085929637118,0.149548591041393,0.105721967610437,0.0960870822601825,0.109329601185812,0.108519786008297,0.127388811652519,0.109097561997823,0.0975322767109679,0.109557897113446,0.0951852862405277,0.0932941318943572,0.095404058419013
"17",0.13246506491438,0.112821201640474,0.132986621289156,0.0623489341251183,0.0799219532858668,0.0675129710644624,0.0643826351280765,0.0635127377963789,0.065328201523797,0.144786956618304,0.107805151281445,0.111096259062985,0.0846063947716909,0.0793671853114948,0.0874513570697551,0.0809907742265665,0.0887230554549284,0.0799873309227276,0.341077526576615,0.274577443315391,0.378951799165524,0.279192787339007,0.172135317352241,0.15786567591104,0.166252219194912,0.199608914214615,0.170878659443657,0.219666444669566,0.230481142671025,0.227334942750504,0.276710752046099,0.261588148661921,0.239000719841858,0.147548243685818,0.139939124580084,0.196217120173017,0.144389865901515,0.183081672502487,0.189534433651693,0.159079385679484,0.169134443259986,0.143708907091505,0.0916109708054324,0.120287394502723,0.0823660525974422,0.0848084315423344,0.126445953333135,0.0896765444050157,0.0844709633099432,0.0748809434771474,0.0859864661681593,0.149756362207642,0.137781839567496,0.0948472622381056,0.237488365346335,0.164897518003452,0.138563074530307,0.236602558176663,0.0857289113981017,0.156741364253374,0.13155853403309,0.117081317716129,0.169203738555658,0.108594782270985,0.108688360959486,0.157707396814666,0.112344400908043,0.15518573092313,0.104418508028125,0.0988755499830719,0.148477148628081,0.110108659791979,0.160544361990053,0.104832917925041,0.095401981268232,0.135320357890133,0.106543799064673,0.10688370819354,0.0978459444855287
"18",0.0861490238774772,0.0890737560882841,0.0805366178738094,0.0560881527714218,0.0447606584240556,0.0474604148665567,0.071583069006552,0.0673671323877763,0.0769033186004199,0.0909120888848539,0.083203531128763,0.0771121951284358,0.103652311541327,0.0831048645626964,0.0813391746297319,0.0888002551968477,0.0947202212839917,0.101207447352147,0.112242076474407,0.140705990096482,0.112722024560311,0.0992262630330495,0.227090036825076,0.134090768548175,0.195105491609772,0.156792891891198,0.141867998712186,0.301102337154932,0.266369166626083,0.270685140877043,0.190965360062216,0.152596049846275,0.379183047254489,0.140411265963498,0.204866728272209,0.181137224850418,0.206629317056202,0.198113791032576,0.159675997828559,0.16930463335875,0.194802062146405,0.213857661315834,0.0782503828230556,0.119791607083219,0.0762761016568843,0.077945501393397,0.0975219063057228,0.0746096360602266,0.0862426229362104,0.0772542026857917,0.0869557735927805,0.238774409222747,0.222193689388699,0.16115595396739,0.229450864123588,0.155293310776345,0.134921340955906,0.172368380552808,0.089823543642865,0.153072365172992,0.139925077187916,0.112092362980695,0.135039858249232,0.106429661876392,0.0991493227425618,0.130205700888253,0.109059080579489,0.132350740354249,0.105098179754379,0.0972706876061641,0.139101852463767,0.109940634537259,0.114958381316462,0.107511642449336,0.09767316005519,0.137649834881289,0.0969810643671896,0.0985873562720853,0.0926529620536577
