"","L1 <- (Atr_Z=~M_Atr_Z)","L2 <- (Atr_Z=~X_Atr_Z)","L3 <- (Atr_Z=~F_Atr_Z)","L1 <- (Atr_0=~M_Atr)","L2 <- (Atr_0=~X_Atr)","L3 <- (Atr_0=~F_Atr)","L1 <- (Atr_B=~M_Atr_B)","L2 <- (Atr_B=~X_Atr_B)","L3 <- (Atr_B=~F_Atr_B)","L1 <- (Atr_C=~M_Atr_C)","L2 <- (Atr_C=~X_Atr_C)","L3 <- (Atr_C=~F_Atr_C)","AR <- (Atr_0~Atr_Z)","AR <- (Atr_B~Atr_0)","AR <- (Atr_C~Atr_B)","ar1 <- (M_Atr_Z~~M_Atr)","ar1 <- (M_Atr_Z~~M_Atr_B)","ar1 <- (M_Atr_Z~~M_Atr_C)","ar1 <- (M_Atr~~M_Atr_B)","ar1 <- (M_Atr~~M_Atr_C)","ar1 <- (M_Atr_B~~M_Atr_C)","ar2 <- (X_Atr_Z~~X_Atr)","ar2 <- (X_Atr_Z~~X_Atr_B)","ar2 <- (X_Atr_Z~~X_Atr_C)","ar2 <- (X_Atr~~X_Atr_B)","ar2 <- (X_Atr~~X_Atr_C)","ar2 <- (X_Atr_B~~X_Atr_C)","ar3 <- (F_Atr_Z~~F_Atr)","ar3 <- (F_Atr_Z~~F_Atr_B)","ar3 <- (F_Atr_Z~~F_Atr_C)","ar3 <- (F_Atr~~F_Atr_B)","ar3 <- (F_Atr~~F_Atr_C)","ar3 <- (F_Atr_B~~F_Atr_C)","[ L1 ] - [ L1 ] # 1","[ L1 ] - [ L1 ] # 2","[ L1 ] - [ L1 ] # 3","[ L2 ] - [ L2 ] # 4","[ L2 ] - [ L2 ] # 5","[ L2 ] - [ L2 ] # 6","[ L3 ] - [ L3 ] # 7","[ L3 ] - [ L3 ] # 8","[ L3 ] - [ L3 ] # 9","[ AR ] - [ AR ] # 10","[ AR ] - [ AR ] # 11","[ ar1 ] - [ ar1 ] # 12","[ ar1 ] - [ ar1 ] # 13","[ ar1 ] - [ ar1 ] # 14","[ ar1 ] - [ ar1 ] # 15","[ ar1 ] - [ ar1 ] # 16","[ ar2 ] - [ ar2 ] # 17","[ ar2 ] - [ ar2 ] # 18","[ ar2 ] - [ ar2 ] # 19","[ ar2 ] - [ ar2 ] # 20","[ ar2 ] - [ ar2 ] # 21","[ ar3 ] - [ ar3 ] # 22","[ ar3 ] - [ ar3 ] # 23","[ ar3 ] - [ ar3 ] # 24","[ ar3 ] - [ ar3 ] # 25","[ ar3 ] - [ ar3 ] # 26"
"1",0.0909252805436941,0.0745033641966096,0.113961603525391,0.0909252805436941,0.0745033641966096,0.113961603525391,0.0909252805436943,0.0745033641966096,0.113961603525391,0.0909252805436942,0.0745033641966096,0.113961603525391,0.0848301017420724,0.0848301017420723,0.0848301017420725,0.0617657365249393,0.0617657365249393,0.0617657365249393,0.0617657365249393,0.0617657365249393,0.0617657365249393,0.0801189656318093,0.0801189656318094,0.0801189656318093,0.0801189656318094,0.0801189656318093,0.0801189656318094,0.0719040633449717,0.0719040633449717,0.0719040633449717,0.0719040633449717,0.0719040633449717,0.0719040633449717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.100633310120886,0.0705251421370291,0.113598447015107,0.100633310120886,0.070525142137029,0.113598447015107,0.100633310120886,0.0705251421370291,0.113598447015107,0.100633310120886,0.0705251421370291,0.113598447015107,0.0790843006589453,0.0790843006589453,0.0790843006589453,0.0690249066176711,0.0690249066176711,0.0690249066176711,0.0690249066176711,0.0690249066176711,0.0690249066176711,0.0800465329623266,0.0800465329623267,0.0800465329623266,0.0800465329623266,0.0800465329623266,0.0800465329623266,0.0745567629805133,0.0745567629805133,0.0745567629805133,0.0745567629805133,0.0745567629805133,0.0745567629805134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.0640006569583415,0.0801408146843926,0.0677975310926105,0.0640006569583415,0.0801408146843925,0.0677975310926105,0.0640006569583415,0.0801408146843926,0.0677975310926104,0.0640006569583415,0.0801408146843926,0.0677975310926104,0.0958504958000695,0.0958504958000695,0.0958504958000695,0.0637866909262153,0.0637866909262153,0.0637866909262153,0.0637866909262153,0.0637866909262153,0.0637866909262153,0.0770056760892733,0.0770056760892733,0.0770056760892732,0.0770056760892733,0.0770056760892732,0.0770056760892732,0.0697680155957937,0.0697680155957938,0.0697680155957937,0.0697680155957938,0.0697680155957938,0.0697680155957937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.0936539746709481,0.0696955986276935,0.101411149866294,0.093653974670948,0.0696955986276935,0.101411149866294,0.0936539746709482,0.0696955986276935,0.101411149866294,0.093653974670948,0.0696955986276935,0.101411149866294,0.0858591698882797,0.0858591698882796,0.0858591698882796,0.0633418391467339,0.0633418391467339,0.0633418391467339,0.0633418391467338,0.0633418391467338,0.0633418391467338,0.0684251775002379,0.068425177500238,0.0684251775002379,0.0684251775002379,0.068425177500238,0.0684251775002379,0.067714475484594,0.0677144754845941,0.067714475484594,0.0677144754845941,0.067714475484594,0.0677144754845941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.0823214018209937,0.0725409517231549,0.0883114657399613,0.0823214018209937,0.0725409517231549,0.0883114657399613,0.0823214018209938,0.0725409517231549,0.0883114657399613,0.0823214018209936,0.072540951723155,0.0883114657399614,0.101918128088563,0.101918128088563,0.101918128088563,0.0639110920765743,0.0639110920765742,0.0639110920765742,0.0639110920765742,0.0639110920765742,0.0639110920765742,0.0751367762115307,0.0751367762115308,0.0751367762115307,0.0751367762115307,0.0751367762115306,0.0751367762115307,0.0679571250217276,0.0679571250217276,0.0679571250217275,0.0679571250217276,0.0679571250217276,0.0679571250217276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.0807571351192486,0.0721080142691639,0.090242881957326,0.0807571351192486,0.0721080142691638,0.090242881957326,0.0807571351192485,0.0721080142691639,0.0902428819573261,0.0807571351192486,0.072108014269164,0.0902428819573261,0.0864298178993888,0.0864298178993888,0.0864298178993888,0.0599100205432719,0.0599100205432719,0.0599100205432719,0.0599100205432718,0.0599100205432719,0.0599100205432719,0.0784858519007898,0.0784858519007898,0.0784858519007898,0.0784858519007898,0.0784858519007898,0.0784858519007898,0.0653354517873436,0.0653354517873436,0.0653354517873436,0.0653354517873436,0.0653354517873436,0.0653354517873436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0.106112108266218,0.0714146257391783,0.0843422182965194,0.106112108266218,0.0714146257391783,0.0843422182965195,0.106112108266218,0.0714146257391783,0.0843422182965194,0.106112108266218,0.0714146257391783,0.0843422182965195,0.0929967624424822,0.0929967624424822,0.0929967624424822,0.0759872369126985,0.0759872369126985,0.0759872369126985,0.0759872369126985,0.0759872369126985,0.0759872369126985,0.0746188270814356,0.0746188270814356,0.0746188270814356,0.0746188270814356,0.0746188270814357,0.0746188270814357,0.0689577749889299,0.0689577749889298,0.0689577749889299,0.0689577749889299,0.0689577749889299,0.0689577749889299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.0707936738502277,0.0683490592575614,0.072928104554073,0.0707936738502278,0.0683490592575614,0.0729281045540729,0.0707936738502277,0.0683490592575614,0.0729281045540729,0.0707936738502277,0.0683490592575614,0.0729281045540728,0.0826255341027956,0.0826255341027956,0.0826255341027955,0.0560527167931251,0.0560527167931251,0.0560527167931251,0.0560527167931251,0.0560527167931251,0.0560527167931251,0.0900382014302944,0.0900382014302945,0.0900382014302945,0.0900382014302945,0.0900382014302945,0.0900382014302944,0.0625452926105898,0.0625452926105898,0.0625452926105898,0.0625452926105898,0.0625452926105898,0.0625452926105898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0.0830076565539086,0.0686716508775807,0.0873902295605707,0.0830076565539086,0.0686716508775807,0.0873902295605707,0.0830076565539086,0.0686716508775807,0.0873902295605708,0.0830076565539086,0.0686716508775808,0.0873902295605706,0.0957007825072041,0.0957007825072041,0.0957007825072041,0.0639443099249379,0.0639443099249379,0.0639443099249378,0.0639443099249378,0.0639443099249378,0.0639443099249378,0.0876277648199612,0.0876277648199612,0.0876277648199612,0.0876277648199612,0.0876277648199612,0.0876277648199612,0.0660577339620541,0.0660577339620541,0.0660577339620541,0.0660577339620541,0.0660577339620541,0.0660577339620541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0.0924106528312495,0.0804186592781364,0.109998454030672,0.0924106528312495,0.0804186592781363,0.109998454030672,0.0924106528312495,0.0804186592781364,0.109998454030673,0.0924106528312496,0.0804186592781363,0.109998454030672,0.103145373682016,0.103145373682016,0.103145373682016,0.0728079606823803,0.0728079606823804,0.0728079606823803,0.0728079606823803,0.0728079606823802,0.0728079606823802,0.0694673123890793,0.0694673123890793,0.0694673123890793,0.0694673123890793,0.0694673123890793,0.0694673123890793,0.0716712410723937,0.0716712410723937,0.0716712410723936,0.0716712410723937,0.0716712410723937,0.0716712410723937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
