"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Attraction~Inactive","Attraction~Education","Attraction~Work","Attraction~Gym","Attraction~Social","Inactive~~Education","Inactive~~Gym","Inactive~~Work","Inactive~~Social","Education~~Gym","Education~~Work","Education~~Social","Work~~Gym","Gym~~Social","Work~~Social"
"1",0.76367326739556,0.440669112640566,0.719294882367042,-0.255299704503632,-0.0450874599722071,-0.22664269097818,0.0607481890694876,0.42322975358871,-0.66000879515833,-0.854694314663459,-0.893038796188287,-0.689107810524106,-0.221831053750204,-0.397064006312366,0.238492125284403,-0.531646971981968,-0.311912482425167,0.209399796517651
"2",0.759818565390431,0.449985978415481,0.766187493404608,-0.248776708254272,-0.0379593934942964,-0.210975454491119,0.0555019313624262,0.362177319726591,-0.667118041406502,-0.848640079154839,-0.868948254875665,-0.691666266786237,-0.219002222494776,-0.409908868001728,0.250752620104893,-0.556763043251842,-0.271785491407314,0.23243386311588
"3",0.760394966406598,0.422026187181405,0.774789085487248,-0.236726593055072,-0.0507874129675418,-0.20664237251164,0.0383050996962094,0.395168808377577,-0.657854560392621,-0.851092767941073,-0.868814303846046,-0.653213824713551,-0.23827116507959,-0.393785246290898,0.211530432293517,-0.558165208841353,-0.307839820461999,0.231723353791692
"4",0.762082753938809,0.459152990799573,0.740097645573819,-0.253254392513541,-0.0627511547967468,-0.21862608972387,0.0735479185930741,0.416652206391997,-0.666699554745105,-0.851704423768036,-0.900794439203095,-0.644482807349804,-0.2190680341666,-0.420313743180675,0.275851927152935,-0.517330356965773,-0.283684564908166,0.183747350614824
"5",0.761534102522412,0.41853582455957,0.69971148176274,-0.295700844778435,-0.0278529936978016,-0.242093622526949,0.0513651506782078,0.432632724263707,-0.642354648749584,-0.849829829232071,-0.872566404900183,-0.639122511224227,-0.251342723544776,-0.413551966655399,0.221514297369796,-0.528874979616875,-0.321884842269271,0.204926114182137
"6",0.764042756152249,0.459194416187337,0.775581309105441,-0.252279663556965,-0.0363213797608351,-0.199881537886915,0.0634380009333936,0.364368469968575,-0.656662716203734,-0.847397789691672,-0.871053113221461,-0.632037186289053,-0.239838202975819,-0.435512434110016,0.267861461819321,-0.548904212655684,-0.300340717960501,0.225659705326398
"7",0.764044580670354,0.419169201258948,0.719701541942211,-0.265231266638011,-0.0708750156138345,-0.225726137280141,0.101103115880702,0.447266634665044,-0.654123701970877,-0.844892779836678,-0.89269564298633,-0.633292802665279,-0.238366748707034,-0.461875454299779,0.231233816752974,-0.534978359172966,-0.335067503429956,0.213403228911869
"8",0.752670027692393,0.420268834153971,0.718483099790032,-0.255834194992528,-0.0770632250683568,-0.221954041314258,0.0805869998989713,0.45261090513599,-0.65497335218314,-0.847987877471613,-0.866263754746833,-0.638193219528521,-0.244227173956532,-0.428938678922139,0.253372974892797,-0.518842341826437,-0.291782156770382,0.189681877857372
"9",0.760670519290354,0.435708890359856,0.716726886901474,-0.260322309717141,-0.0804947322004767,-0.250087601758146,0.070306784628471,0.449367066169103,-0.655668927153007,-0.844892646936898,-0.874388304690891,-0.700983658125513,-0.218883033561955,-0.4281100999014,0.252233868219811,-0.506985717638784,-0.285856775068744,0.21684949017965
"10",0.761013948780502,0.421375781919335,0.740112715913962,-0.264719250299548,-0.025067034467499,-0.197185276004176,0.0622260301137222,0.371702881423993,-0.657333046538397,-0.850484491759269,-0.87355630250916,-0.645536844565043,-0.199088152486576,-0.423727723165589,0.233320175065432,-0.561032172471148,-0.341878169214075,0.215074764805771
