"","L1 <- (Atr_Z=~M_Atr_Z)","L2 <- (Atr_Z=~X_Atr_Z)","L3 <- (Atr_Z=~F_Atr_Z)","L1 <- (Atr_0=~M_Atr)","L2 <- (Atr_0=~X_Atr)","L3 <- (Atr_0=~F_Atr)","L1 <- (Atr_B=~M_Atr_B)","L2 <- (Atr_B=~X_Atr_B)","L3 <- (Atr_B=~F_Atr_B)","L1 <- (Atr_C=~M_Atr_C)","L2 <- (Atr_C=~X_Atr_C)","L3 <- (Atr_C=~F_Atr_C)","AR <- (Atr_0~Atr_Z)","AR <- (Atr_B~Atr_0)","AR <- (Atr_C~Atr_B)","ar1 <- (M_Atr_Z~~M_Atr)","ar1 <- (M_Atr_Z~~M_Atr_B)","ar1 <- (M_Atr_Z~~M_Atr_C)","ar1 <- (M_Atr~~M_Atr_B)","ar1 <- (M_Atr~~M_Atr_C)","ar1 <- (M_Atr_B~~M_Atr_C)","ar2 <- (X_Atr_Z~~X_Atr)","ar2 <- (X_Atr_Z~~X_Atr_B)","ar2 <- (X_Atr_Z~~X_Atr_C)","ar2 <- (X_Atr~~X_Atr_B)","ar2 <- (X_Atr~~X_Atr_C)","ar2 <- (X_Atr_B~~X_Atr_C)","ar3 <- (F_Atr_Z~~F_Atr)","ar3 <- (F_Atr_Z~~F_Atr_B)","ar3 <- (F_Atr_Z~~F_Atr_C)","ar3 <- (F_Atr~~F_Atr_B)","ar3 <- (F_Atr~~F_Atr_C)","ar3 <- (F_Atr_B~~F_Atr_C)","[ L1 ] - [ L1 ] # 1","[ L1 ] - [ L1 ] # 2","[ L1 ] - [ L1 ] # 3","[ L2 ] - [ L2 ] # 4","[ L2 ] - [ L2 ] # 5","[ L2 ] - [ L2 ] # 6","[ L3 ] - [ L3 ] # 7","[ L3 ] - [ L3 ] # 8","[ L3 ] - [ L3 ] # 9","[ AR ] - [ AR ] # 10","[ AR ] - [ AR ] # 11","[ ar1 ] - [ ar1 ] # 12","[ ar1 ] - [ ar1 ] # 13","[ ar1 ] - [ ar1 ] # 14","[ ar1 ] - [ ar1 ] # 15","[ ar1 ] - [ ar1 ] # 16","[ ar2 ] - [ ar2 ] # 17","[ ar2 ] - [ ar2 ] # 18","[ ar2 ] - [ ar2 ] # 19","[ ar2 ] - [ ar2 ] # 20","[ ar2 ] - [ ar2 ] # 21","[ ar3 ] - [ ar3 ] # 22","[ ar3 ] - [ ar3 ] # 23","[ ar3 ] - [ ar3 ] # 24","[ ar3 ] - [ ar3 ] # 25","[ ar3 ] - [ ar3 ] # 26"
"1",0.0533292438049762,0.0440458097212262,0.0531494453861507,0.0533292438049761,0.0440458097212262,0.0531494453861507,0.0533292438049762,0.0440458097212262,0.0531494453861507,0.0533292438049761,0.0440458097212262,0.0531494453861507,0.0593062796229264,0.0593062796229263,0.0593062796229263,0.0415176260626708,0.0415176260626708,0.0415176260626708,0.0415176260626708,0.0415176260626708,0.0415176260626708,0.0516812699305919,0.0516812699305919,0.0516812699305919,0.051681269930592,0.0516812699305919,0.0516812699305919,0.041267684269247,0.041267684269247,0.041267684269247,0.041267684269247,0.041267684269247,0.041267684269247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.0508552708828212,0.0469731123165833,0.0552718377200878,0.0508552708828211,0.0469731123165833,0.0552718377200878,0.0508552708828211,0.0469731123165833,0.0552718377200878,0.0508552708828212,0.0469731123165833,0.0552718377200878,0.0565274015053453,0.0565274015053452,0.0565274015053452,0.0406263851171371,0.0406263851171371,0.0406263851171371,0.0406263851171371,0.0406263851171371,0.0406263851171371,0.0599835136615965,0.0599835136615964,0.0599835136615964,0.0599835136615965,0.0599835136615964,0.0599835136615965,0.0449748110972262,0.0449748110972262,0.0449748110972261,0.0449748110972261,0.0449748110972261,0.0449748110972261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.0513655539569621,0.0487924080893374,0.0516427147687809,0.0513655539569622,0.0487924080893373,0.051642714768781,0.0513655539569622,0.0487924080893374,0.0516427147687809,0.0513655539569621,0.0487924080893374,0.0516427147687809,0.0616799621655968,0.0616799621655968,0.0616799621655968,0.0416675801425653,0.0416675801425653,0.0416675801425653,0.0416675801425653,0.0416675801425653,0.0416675801425653,0.0456070836322537,0.0456070836322537,0.0456070836322537,0.0456070836322537,0.0456070836322537,0.0456070836322537,0.0440872334887875,0.0440872334887875,0.0440872334887875,0.0440872334887875,0.0440872334887875,0.0440872334887875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.0623605730582918,0.0464354722436482,0.0653710712279276,0.0623605730582918,0.0464354722436483,0.0653710712279277,0.0623605730582918,0.0464354722436483,0.0653710712279277,0.0623605730582919,0.0464354722436482,0.0653710712279276,0.0570157599908751,0.0570157599908751,0.0570157599908751,0.0421433057326102,0.0421433057326102,0.0421433057326102,0.0421433057326101,0.0421433057326102,0.0421433057326102,0.0447977680415608,0.0447977680415608,0.0447977680415608,0.0447977680415608,0.0447977680415608,0.0447977680415608,0.0447766014903008,0.0447766014903008,0.0447766014903008,0.0447766014903008,0.0447766014903008,0.0447766014903008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.0528893921166695,0.0457628962017676,0.0565310277497813,0.0528893921166694,0.0457628962017676,0.0565310277497813,0.0528893921166695,0.0457628962017677,0.0565310277497813,0.0528893921166695,0.0457628962017677,0.0565310277497813,0.0616729428779113,0.0616729428779112,0.0616729428779112,0.0422144674679081,0.0422144674679081,0.0422144674679081,0.0422144674679081,0.0422144674679081,0.0422144674679081,0.0520424538728479,0.052042453872848,0.0520424538728479,0.0520424538728479,0.052042453872848,0.052042453872848,0.0438244703034715,0.0438244703034715,0.0438244703034715,0.0438244703034715,0.0438244703034715,0.0438244703034715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.0530489280557882,0.0455171112310231,0.0542460797212666,0.0530489280557882,0.0455171112310231,0.0542460797212667,0.0530489280557882,0.0455171112310231,0.0542460797212667,0.0530489280557883,0.0455171112310232,0.0542460797212666,0.0620289668962341,0.0620289668962341,0.0620289668962341,0.0433708216813713,0.0433708216813713,0.0433708216813713,0.0433708216813713,0.0433708216813713,0.0433708216813713,0.0506961119402828,0.0506961119402828,0.0506961119402828,0.0506961119402828,0.0506961119402827,0.0506961119402828,0.0415752558760089,0.0415752558760089,0.0415752558760089,0.0415752558760089,0.0415752558760089,0.0415752558760089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0.0637235739072805,0.0487201317668493,0.0597234931112033,0.0637235739072805,0.0487201317668493,0.0597234931112033,0.0637235739072805,0.0487201317668493,0.0597234931112033,0.0637235739072804,0.0487201317668493,0.0597234931112032,0.0626395230124951,0.062639523012495,0.062639523012495,0.0434429811357565,0.0434429811357564,0.0434429811357564,0.0434429811357564,0.0434429811357565,0.0434429811357565,0.0480303009264851,0.0480303009264851,0.0480303009264851,0.0480303009264851,0.0480303009264851,0.0480303009264851,0.044272291746991,0.044272291746991,0.044272291746991,0.044272291746991,0.044272291746991,0.044272291746991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.048523147626563,0.0435965475765781,0.0444239181486917,0.048523147626563,0.0435965475765781,0.0444239181486917,0.048523147626563,0.0435965475765781,0.0444239181486917,0.048523147626563,0.0435965475765781,0.0444239181486917,0.0552790399988206,0.0552790399988207,0.0552790399988206,0.0375506966616796,0.0375506966616796,0.0375506966616796,0.0375506966616797,0.0375506966616796,0.0375506966616796,0.0561040914263282,0.0561040914263283,0.0561040914263282,0.0561040914263282,0.0561040914263282,0.0561040914263281,0.0412411467579402,0.0412411467579402,0.0412411467579402,0.0412411467579402,0.0412411467579402,0.0412411467579402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0.0516787213400902,0.0454802155094343,0.0543953449507889,0.0516787213400902,0.0454802155094343,0.0543953449507889,0.0516787213400902,0.0454802155094344,0.0543953449507889,0.0516787213400902,0.0454802155094344,0.0543953449507889,0.0602137018500061,0.0602137018500062,0.0602137018500062,0.041371689314166,0.041371689314166,0.041371689314166,0.041371689314166,0.041371689314166,0.0413716893141661,0.0570729947504202,0.0570729947504202,0.0570729947504202,0.0570729947504202,0.0570729947504201,0.0570729947504201,0.0394837382433732,0.0394837382433732,0.0394837382433732,0.0394837382433732,0.0394837382433732,0.0394837382433733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0.0559029978663067,0.047208013050323,0.0625489573534139,0.0559029978663069,0.047208013050323,0.0625489573534139,0.0559029978663068,0.0472080130503229,0.0625489573534138,0.0559029978663068,0.047208013050323,0.0625489573534139,0.0652810188446926,0.0652810188446925,0.0652810188446925,0.0421983190425986,0.0421983190425986,0.0421983190425986,0.0421983190425986,0.0421983190425986,0.0421983190425986,0.0456301279015068,0.0456301279015068,0.0456301279015068,0.0456301279015068,0.0456301279015068,0.0456301279015068,0.0443074158984435,0.0443074158984435,0.0443074158984435,0.0443074158984435,0.0443074158984435,0.0443074158984434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
