"","Attraction=~M_Atr","Attraction=~X_Atr","Attraction=~F_Atr","Romanticism=~M_Rom","Romanticism=~X_Rom","Romanticism=~F_Rom","Eroticism=~M_Ero","Eroticism=~X_Ero","Eroticism=~F_Ero","Attraction~~Romanticism","Attraction~~Eroticism","Romanticism~~Eroticism"
"1",0.916229807442848,0.459522828216618,0.793742640980792,0.843120916412209,0.871880693641232,0.915360711000077,0.815671381250959,0.867988854700299,0.712054411152457,0.222014092935094,0.148456543463175,0.195067792982612
"2",0.896968344101108,0.475630597348483,0.813410952283577,0.859707551362369,0.859952340595395,0.906387453698587,0.805658124950055,0.860555512925841,0.703445433627053,0.213799851943172,0.141437208754354,0.169865885703783
"3",0.896054284517876,0.438885532160517,0.825432197612303,0.858067141117213,0.869943656400068,0.898099807248797,0.804219908825671,0.885681913216569,0.705975942959092,0.230126615569752,0.136168081642486,0.172906328365288
"4",0.91030908549796,0.508124403504025,0.79854739344215,0.857628870771478,0.870367678413451,0.896055620581068,0.805905474730778,0.876491104869206,0.686929942908556,0.218585243528281,0.0961270212527689,0.181057533690771
"5",0.930825654388955,0.453795724794021,0.773584949915253,0.855689313617702,0.862504345770452,0.914663536958905,0.820541582074848,0.875343941978136,0.70872531761957,0.242743558750779,0.122197304337085,0.173164244664343
"6",0.896117374632388,0.487723173250704,0.827633339396519,0.873904154882719,0.860204799895956,0.893187904070814,0.8030330114699,0.879619014347861,0.694090347441228,0.210470088616373,0.138038728329926,0.184112654990341
"7",0.947906428571421,0.455842830012311,0.775519997422777,0.856562381900239,0.859711850798906,0.910472018474499,0.807924281839875,0.860643374422413,0.704838986800081,0.2346232446987,0.138211814271285,0.181092370405748
"8",0.933878918199443,0.445231984971376,0.775175490164848,0.873676499673838,0.859079422039037,0.890819088622897,0.810226798678421,0.863525752971072,0.682616952590663,0.237626000960677,0.126756435770356,0.195694037784828
"9",0.916760283560087,0.469886001255564,0.791509108480112,0.854803266805765,0.871917633833517,0.91170395831682,0.803022265030533,0.883346367289757,0.689480343826705,0.225023079851242,0.132966252782871,0.188538521005354
"10",0.93745775625798,0.440366148109895,0.769115501171356,0.850310494111836,0.848296506291427,0.897926745856079,0.805378835035057,0.861562976124266,0.707076448744812,0.233389869369171,0.122148425803641,0.185530509273821
"11",0.954616202240953,0.445401545090695,0.776684467550813,0.853940320740125,0.857850222046202,0.911868405610025,0.807193028781393,0.878461594737875,0.711630526982448,0.204397491817873,0.139922137988564,0.168681029326394
"12",0.928856242834026,0.452422093553332,0.786048720900604,0.85095991919847,0.862000800426755,0.901229839800906,0.810473337737504,0.874323902878843,0.703472892837995,0.235657229777844,0.130056841762511,0.185596895207812
"13",0.936894790938439,0.44160579094601,0.787192807895772,0.860238614045615,0.867623604986289,0.907792470710977,0.81444541525492,0.890850700341023,0.713622581157778,0.192662692548057,0.1241297860787,0.180724744024585
"14",0.915080873866908,0.465591525521508,0.805953814984558,0.847887912624145,0.851835572576922,0.915544012806363,0.811508688928497,0.868140385071467,0.712522866453762,0.238672512191081,0.12959084132163,0.179173006728406
"15",0.92888551683571,0.49466187257079,0.796303749208058,0.880805078064983,0.852845678832951,0.890068013526731,0.814694453282601,0.876371402149002,0.70744804255562,0.224562769822943,0.102554635491853,0.17227376726446
"16",0.920865893498487,0.438673934182837,0.787283483017261,0.854464775113048,0.868478827482633,0.905040816147854,0.817088405355516,0.872187464331447,0.692116219805291,0.226327258760055,0.141129512289002,0.177653152149645
"17",0.947796117582692,0.453589677505659,0.768820844225801,0.861346661475243,0.85652093535527,0.896278359892302,0.813159383509228,0.891929875787133,0.687945436806724,0.237275016490145,0.133464102930672,0.186362083889107
"18",0.934553544595945,0.438697112450247,0.776164280203139,0.855191734778625,0.872723733931609,0.900353844802777,0.821164476918153,0.861212636023705,0.707126119258299,0.245619158295601,0.15459718917895,0.182829329416592
"19",0.929991199389278,0.45071231834921,0.790976622079773,0.872680403453657,0.853107934274645,0.897532606739585,0.808240259246621,0.853473276075603,0.708848407070014,0.246206467514967,0.174028422333003,0.184546975040518
"20",0.926249417102031,0.451370243494687,0.812025978471846,0.872983101751582,0.848596742560169,0.901275471956853,0.82274167021711,0.86426188936406,0.707174208453384,0.212255829324489,0.107487667091245,0.166324515962308
"21",0.922047419090138,0.463109066815425,0.802185892795636,0.851222599965744,0.853968038462155,0.906925477110088,0.811430365497905,0.876338806058288,0.697053972204782,0.229873981427674,0.125114703834246,0.177605751674656
"22",0.926048163127742,0.470256933538904,0.782086400572645,0.853363551163935,0.848848887217635,0.909342514364068,0.827523489679275,0.86151242448607,0.713533076394942,0.209152671103683,0.123609964960372,0.164604556034772
"23",0.942744527984139,0.438070972556548,0.79512065262584,0.863938457034386,0.859044750990051,0.9090494748376,0.802490745830111,0.875239648689919,0.700980470535588,0.213191541779226,0.133352247895149,0.181927777183328
"24",0.952607319094222,0.469130421561449,0.765554684032159,0.865570384978471,0.858500801374343,0.903857237602609,0.790542625684037,0.883560000462939,0.68285399093887,0.223491627843261,0.119565224080441,0.197889850865196
"25",0.946447360094203,0.44422174059693,0.774208817244669,0.861564104922066,0.857921023462608,0.907124952577019,0.812315002782902,0.867321511388636,0.703494425528073,0.223388102341402,0.123336593820597,0.182504920589435
"26",0.917101009076854,0.454819176317277,0.793529044247635,0.854920259160369,0.876609035841021,0.894604001102929,0.799312902606809,0.889671448122489,0.7119782734428,0.223704405606107,0.119167961440357,0.190368155457572
"27",0.938635161072077,0.473916546073435,0.773369840368183,0.85582949304093,0.84760721988735,0.897221181735982,0.813347998914283,0.857668300833081,0.697549508285619,0.220831948195602,0.12256245204565,0.16460930256834
"28",0.936884451296934,0.464480133880739,0.785771577700194,0.864512119518125,0.851902046554413,0.89149666802064,0.812829309473458,0.87511398977767,0.68139763139765,0.241344706628804,0.130039557851018,0.221112904672564
"29",0.906545609446357,0.475567359223682,0.827918913346096,0.853204641251901,0.879654793903107,0.894678215388763,0.805428580606648,0.867722872300929,0.699372955176197,0.213745701867932,0.11984856194394,0.177031846591399
"30",0.981988302021955,0.450549780505575,0.751272570308506,0.843741655158619,0.855069064669168,0.893400535457721,0.814720052256121,0.881910993934953,0.682998412180863,0.237392803414276,0.129367533300388,0.151831461071053
"31",0.953111106108742,0.45665906217745,0.76461259507136,0.855877432390938,0.850484992778998,0.900454799350442,0.799442400885388,0.869280389649825,0.68257120484232,0.236117417375355,0.15410681493928,0.164919344262195
"32",0.934726301495124,0.456745465833842,0.799485941344721,0.859187789574425,0.863983739340986,0.905829235742184,0.805428206143363,0.852591931993849,0.723086615357009,0.236033647756001,0.15288964304969,0.187736857065605
"33",0.938587578099636,0.447907495169101,0.770047179316939,0.866319165505665,0.844461101118443,0.903202271387581,0.808933791066524,0.884760925615143,0.690833344897841,0.217716374722559,0.126588203847046,0.19063231180628
"34",0.955047750049853,0.448415196548488,0.777918612371383,0.859714632515711,0.857794754490031,0.910649106314026,0.822202921976818,0.859916169448361,0.683410500561689,0.239186908985332,0.131519841987097,0.168565120132363
"35",0.953164707766772,0.451489554694322,0.784531435322778,0.864656942307172,0.858116745943341,0.898407838548065,0.806665442192673,0.895157503663589,0.699998729537774,0.244040340952701,0.139010264384575,0.195825445582105
"36",0.948749871925285,0.454887224822434,0.791376459343722,0.864532421547413,0.852588015340666,0.903015483630598,0.819154206311617,0.878004907039474,0.689859159259016,0.237250785815912,0.150296153322031,0.166024572083692
"37",0.935650214375883,0.445420457452577,0.777726811198191,0.855393430985128,0.858811523373724,0.908240553495742,0.800336115676765,0.88543536084046,0.710198923871444,0.220274699368332,0.134083595724053,0.184498762792601
"38",0.921577687828068,0.466243292839285,0.794965963960044,0.856625782107134,0.869055352421318,0.897760018598805,0.796916285299631,0.883697994450341,0.699704828707268,0.244948421647342,0.113114175858666,0.193408702804415
"39",0.917297759979257,0.460574817311381,0.795368734183728,0.851731952444773,0.86804174729385,0.896103767937086,0.817513227382563,0.864274980810059,0.71258616828892,0.226330467296573,0.138768809460544,0.197491179893359
"40",0.964235831837589,0.433302989955524,0.770990174260109,0.865939902840098,0.850001975416834,0.903794745315527,0.814168642327715,0.868065136109323,0.678771013653477,0.211155620895327,0.108271408615225,0.180673829208425
"41",0.940231704424985,0.476823673992734,0.778094661604007,0.856376480392558,0.863408268784427,0.909719187530857,0.812620329823821,0.881119307696003,0.708274327281666,0.235586929458259,0.114117664201036,0.174715261797805
"42",0.931847106435711,0.455928419481734,0.784331757875058,0.840082918803186,0.862268761402497,0.906855217567448,0.80464899175664,0.871652165471852,0.716358356179953,0.213129042494172,0.114992803568151,0.173733198701685
"43",0.936933581997352,0.443943646135924,0.780473804835675,0.86179837041147,0.854290518150553,0.903627044170223,0.806286476924839,0.866913294059005,0.712838760829465,0.241386980679926,0.139328534677366,0.190885591862479
"44",0.944488895657214,0.467136712195301,0.780137937357572,0.868719907291964,0.851708174238443,0.892475486969181,0.810621553471723,0.867636047727684,0.700216203058729,0.260460997786867,0.132259714385622,0.188552121689451
"45",0.928602455279792,0.486048874932735,0.798920715310575,0.862583712644867,0.870699035572583,0.90460713498146,0.812524730489262,0.8566329056959,0.706811610781374,0.205632294001804,0.120842802556725,0.198465473197386
"46",0.938987238922016,0.477419446841273,0.793062521098566,0.848184354493463,0.852435745962816,0.912651774977829,0.816930494611927,0.879762786195188,0.715720882058001,0.213350892989178,0.131993182677378,0.214126318344783
"47",0.938190530326537,0.461816229876638,0.771257871978745,0.848016499848436,0.853070517740397,0.910621762360413,0.808887392369113,0.861864477346704,0.693220274345751,0.234127823575341,0.109399730441285,0.172404200835588
"48",0.953805100750862,0.468863064921609,0.774282667388749,0.871796223532437,0.858355360130403,0.888783800278941,0.805348694978414,0.867811257395377,0.696376975386131,0.229174723325386,0.131170690851021,0.176176379388508
