"","L1 <- (Atr_Z=~M_Atr_Z)","L2 <- (Atr_Z=~X_Atr_Z)","L3 <- (Atr_Z=~F_Atr_Z)","L1 <- (Atr_0=~M_Atr)","L2 <- (Atr_0=~X_Atr)","L3 <- (Atr_0=~F_Atr)","L1 <- (Atr_B=~M_Atr_B)","L2 <- (Atr_B=~X_Atr_B)","L3 <- (Atr_B=~F_Atr_B)","L1 <- (Atr_C=~M_Atr_C)","L2 <- (Atr_C=~X_Atr_C)","L3 <- (Atr_C=~F_Atr_C)","AR <- (Atr_0~Atr_Z)","AR <- (Atr_B~Atr_0)","AR <- (Atr_C~Atr_B)","ar1 <- (M_Atr_Z~~M_Atr)","ar1 <- (M_Atr_Z~~M_Atr_B)","ar1 <- (M_Atr_Z~~M_Atr_C)","ar1 <- (M_Atr~~M_Atr_B)","ar1 <- (M_Atr~~M_Atr_C)","ar1 <- (M_Atr_B~~M_Atr_C)","ar2 <- (X_Atr_Z~~X_Atr)","ar2 <- (X_Atr_Z~~X_Atr_B)","ar2 <- (X_Atr_Z~~X_Atr_C)","ar2 <- (X_Atr~~X_Atr_B)","ar2 <- (X_Atr~~X_Atr_C)","ar2 <- (X_Atr_B~~X_Atr_C)","ar3 <- (F_Atr_Z~~F_Atr)","ar3 <- (F_Atr_Z~~F_Atr_B)","ar3 <- (F_Atr_Z~~F_Atr_C)","ar3 <- (F_Atr~~F_Atr_B)","ar3 <- (F_Atr~~F_Atr_C)","ar3 <- (F_Atr_B~~F_Atr_C)","[ L1 ] - [ L1 ] # 1","[ L1 ] - [ L1 ] # 2","[ L1 ] - [ L1 ] # 3","[ L2 ] - [ L2 ] # 4","[ L2 ] - [ L2 ] # 5","[ L2 ] - [ L2 ] # 6","[ L3 ] - [ L3 ] # 7","[ L3 ] - [ L3 ] # 8","[ L3 ] - [ L3 ] # 9","[ AR ] - [ AR ] # 10","[ AR ] - [ AR ] # 11","[ ar1 ] - [ ar1 ] # 12","[ ar1 ] - [ ar1 ] # 13","[ ar1 ] - [ ar1 ] # 14","[ ar1 ] - [ ar1 ] # 15","[ ar1 ] - [ ar1 ] # 16","[ ar2 ] - [ ar2 ] # 17","[ ar2 ] - [ ar2 ] # 18","[ ar2 ] - [ ar2 ] # 19","[ ar2 ] - [ ar2 ] # 20","[ ar2 ] - [ ar2 ] # 21","[ ar3 ] - [ ar3 ] # 22","[ ar3 ] - [ ar3 ] # 23","[ ar3 ] - [ ar3 ] # 24","[ ar3 ] - [ ar3 ] # 25","[ ar3 ] - [ ar3 ] # 26"
"1",0.853837326806105,0.483480870692774,0.844813541025704,0.853837326806105,0.483480870692774,0.844813541025704,0.853837326806105,0.483480870692774,0.844813541025704,0.853837326806105,0.483480870692774,0.844813541025704,0.187250623919882,0.187250623919883,0.187250623919882,-0.00504676238058607,-0.00504676238058574,-0.00504676238058561,-0.00504676238058549,-0.00504676238058614,-0.00504676238058608,0.0857792349617676,0.0857792349617677,0.0857792349617683,0.0857792349617677,0.0857792349617674,0.0857792349617675,0.0298145016923279,0.0298145016923279,0.0298145016923276,0.0298145016923269,0.0298145016923281,0.0298145016923278,-3.33066907387547e-16,0,1.11022302462516e-16,0,1.11022302462516e-16,-1.66533453693773e-16,2.22044604925031e-16,0,1.11022302462516e-16,-5.82867087928207e-16,3.60822483003176e-16,-3.2612801348364e-16,-4.57966997657877e-16,-5.759281940243e-16,6.93889390390723e-17,1.38777878078145e-17,-6.93889390390723e-17,-6.52256026967279e-16,-1.11022302462516e-16,1.80411241501588e-16,9.71445146547012e-17,0,2.4980018054066e-16,9.85322934354826e-16,-1.94289029309402e-16,4.16333634234434e-17
"2",0.831260698811156,0.500573470299006,0.858151516524275,0.831260698811156,0.500573470299006,0.858151516524274,0.831260698811156,0.500573470299006,0.858151516524274,0.831260698811156,0.500573470299006,0.858151516524274,0.145294566755308,0.145294566755309,0.145294566755308,0.00254692471828075,0.00254692471828113,0.00254692471828126,0.00254692471828133,0.00254692471828073,0.00254692471828077,0.00451923844041352,0.00451923844041358,0.00451923844041416,0.00451923844041358,0.0045192384404133,0.00451923844041344,0.0659229745090512,0.0659229745090511,0.065922974509051,0.0659229745090502,0.0659229745090514,0.0659229745090512,-2.22044604925031e-16,0,1.11022302462516e-16,-1.11022302462516e-16,0,-2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.11022302462516e-16,-5.55111512312578e-16,3.33066907387547e-16,-3.88578058618805e-16,-5.13478148889135e-16,-5.82867087928207e-16,1.38777878078145e-17,-2.08166817117217e-17,-5.55111512312578e-17,-6.38378239159465e-16,-5.55111512312578e-17,2.22044604925031e-16,8.32667268468867e-17,5.55111512312578e-17,1.94289029309402e-16,9.15933995315754e-16,-2.4980018054066e-16,-2.77555756156289e-17
"3",0.848741399190961,0.495905472137003,0.8651615840808,0.848741399190961,0.495905472137003,0.8651615840808,0.848741399190961,0.495905472137003,0.8651615840808,0.848741399190961,0.495905472137003,0.8651615840808,0.116243107958692,0.116243107958693,0.116243107958692,0.0321013353196674,0.0321013353196678,0.0321013353196679,0.032101335319668,0.0321013353196674,0.0321013353196674,0.0573968126157328,0.0573968126157329,0.0573968126157334,0.0573968126157329,0.0573968126157326,0.0573968126157327,0.0818288786891215,0.0818288786891214,0.0818288786891213,0.0818288786891205,0.0818288786891217,0.0818288786891215,-2.22044604925031e-16,0,2.22044604925031e-16,5.55111512312578e-17,1.66533453693773e-16,-2.22044604925031e-16,2.22044604925031e-16,1.11022302462516e-16,2.22044604925031e-16,-6.10622663543836e-16,3.33066907387547e-16,-3.67761376907083e-16,-5.34294830600857e-16,-5.82867087928207e-16,2.77555756156289e-17,-2.08166817117217e-17,-8.32667268468867e-17,-6.38378239159465e-16,-9.71445146547012e-17,1.94289029309402e-16,5.55111512312578e-17,2.77555756156289e-17,2.22044604925031e-16,9.29811783123569e-16,-1.94289029309402e-16,1.38777878078145e-17
"4",0.837684932246601,0.40144987581611,0.905123042850835,0.837684932246601,0.40144987581611,0.905123042850835,0.837684932246601,0.40144987581611,0.905123042850835,0.837684932246601,0.40144987581611,0.905123042850835,0.130299218590776,0.130299218590776,0.130299218590775,0.0625559294293321,0.0625559294293325,0.0625559294293326,0.0625559294293327,0.062555929429332,0.0625559294293321,0.0127203145173613,0.0127203145173614,0.0127203145173619,0.0127203145173614,0.0127203145173611,0.0127203145173612,0.0676016905032394,0.0676016905032393,0.0676016905032392,0.0676016905032385,0.0676016905032396,0.0676016905032394,-2.22044604925031e-16,1.11022302462516e-16,1.11022302462516e-16,1.66533453693773e-16,1.66533453693773e-16,-1.66533453693773e-16,1.11022302462516e-16,2.22044604925031e-16,0,-5.55111512312578e-16,3.05311331771918e-16,-4.16333634234434e-16,-4.57966997657877e-16,-5.82867087928207e-16,5.55111512312578e-17,1.38777878078145e-17,-1.38777878078145e-16,-5.96744875736022e-16,-1.2490009027033e-16,2.08166817117217e-16,8.32667268468867e-17,8.32667268468867e-17,1.66533453693773e-16,9.15933995315754e-16,-2.22044604925031e-16,0
"5",0.819515275446154,0.456515750436569,0.906721728256702,0.819515275446154,0.456515750436569,0.906721728256702,0.819515275446154,0.456515750436569,0.906721728256702,0.819515275446154,0.456515750436569,0.906721728256702,0.110838199567409,0.110838199567409,0.110838199567409,0.0574774948636319,0.0574774948636323,0.0574774948636324,0.0574774948636325,0.0574774948636319,0.0574774948636319,0.118622964175467,0.118622964175467,0.118622964175467,0.118622964175467,0.118622964175466,0.118622964175466,0.104135486614256,0.104135486614256,0.104135486614255,0.104135486614255,0.104135486614256,0.104135486614256,-2.22044604925031e-16,1.11022302462516e-16,2.22044604925031e-16,1.11022302462516e-16,1.66533453693773e-16,-2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-5.82867087928207e-16,3.05311331771918e-16,-3.88578058618805e-16,-4.92661467177413e-16,-5.55111512312578e-16,6.24500451351651e-17,1.38777878078145e-17,-1.2490009027033e-16,-5.96744875736022e-16,-8.32667268468867e-17,1.94289029309402e-16,6.93889390390723e-17,2.77555756156289e-17,1.94289029309402e-16,8.32667268468867e-16,-2.4980018054066e-16,-2.77555756156289e-17
"6",0.832215634507717,0.486790253192604,0.866182190835478,0.832215634507717,0.486790253192604,0.866182190835478,0.832215634507717,0.486790253192604,0.866182190835478,0.832215634507717,0.486790253192604,0.866182190835478,0.117432442273073,0.117432442273073,0.117432442273072,0.0827149578464318,0.0827149578464321,0.0827149578464323,0.0827149578464323,0.0827149578464317,0.0827149578464318,0.0274964626697597,0.0274964626697598,0.0274964626697603,0.0274964626697599,0.0274964626697595,0.0274964626697597,0.0881536611001562,0.0881536611001561,0.088153661100156,0.0881536611001552,0.0881536611001564,0.0881536611001562,-3.33066907387547e-16,0,1.11022302462516e-16,5.55111512312578e-17,2.22044604925031e-16,-2.22044604925031e-16,0,0,2.22044604925031e-16,-6.10622663543836e-16,2.77555756156289e-16,-3.60822483003176e-16,-4.9960036108132e-16,-5.55111512312578e-16,5.55111512312578e-17,0,-9.71445146547012e-17,-5.96744875736022e-16,-1.2490009027033e-16,2.08166817117217e-16,6.93889390390723e-17,8.32667268468867e-17,1.94289029309402e-16,9.57567358739198e-16,-2.22044604925031e-16,-1.38777878078145e-17
"7",0.850146893987959,0.450772168512256,0.793730088229658,0.850146893987959,0.450772168512256,0.793730088229657,0.850146893987959,0.450772168512255,0.793730088229657,0.850146893987959,0.450772168512256,0.793730088229657,0.220971643469713,0.220971643469714,0.220971643469713,0.0472327928275189,0.0472327928275192,0.0472327928275193,0.0472327928275195,0.0472327928275189,0.0472327928275189,0.053154111602826,0.0531541116028261,0.0531541116028266,0.0531541116028261,0.0531541116028258,0.0531541116028259,0.0969279240698318,0.0969279240698318,0.0969279240698317,0.0969279240698309,0.0969279240698321,0.0969279240698318,-1.11022302462516e-16,1.11022302462516e-16,2.22044604925031e-16,0,1.11022302462516e-16,-2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-6.10622663543836e-16,2.77555756156289e-16,-3.33066907387547e-16,-4.57966997657877e-16,-6.24500451351651e-16,2.08166817117217e-17,-6.93889390390723e-18,-6.93889390390723e-17,-6.24500451351651e-16,-1.52655665885959e-16,1.94289029309402e-16,4.16333634234434e-17,5.55111512312578e-17,1.66533453693773e-16,9.15933995315754e-16,-2.22044604925031e-16,0
"8",0.897001287728337,0.492224547995382,0.836008316583888,0.897001287728337,0.492224547995382,0.836008316583888,0.897001287728337,0.492224547995382,0.836008316583888,0.897001287728337,0.492224547995382,0.836008316583888,0.242699448215602,0.242699448215603,0.242699448215602,-0.0394622975780037,-0.0394622975780033,-0.0394622975780032,-0.039462297578003,-0.0394622975780037,-0.0394622975780037,0.0875818397268415,0.0875818397268416,0.0875818397268422,0.0875818397268417,0.0875818397268413,0.0875818397268415,0.0535247404065563,0.0535247404065563,0.0535247404065561,0.0535247404065554,0.0535247404065566,0.0535247404065563,-2.22044604925031e-16,0,2.22044604925031e-16,5.55111512312578e-17,2.22044604925031e-16,-2.22044604925031e-16,1.11022302462516e-16,1.11022302462516e-16,2.22044604925031e-16,-6.10622663543836e-16,2.77555756156289e-16,-3.88578058618805e-16,-4.92661467177413e-16,-6.66133814775094e-16,1.38777878078145e-17,-2.77555756156289e-17,-6.93889390390723e-17,-6.80011602582908e-16,-1.80411241501588e-16,1.66533453693773e-16,4.16333634234434e-17,0,2.22044604925031e-16,9.43689570931383e-16,-2.22044604925031e-16,2.77555756156289e-17
"9",0.831790348514869,0.465563204783711,0.906050661885366,0.83179034851487,0.465563204783711,0.906050661885366,0.831790348514869,0.465563204783711,0.906050661885366,0.831790348514869,0.465563204783711,0.906050661885366,0.143389803300329,0.14338980330033,0.143389803300329,0.0553037424668296,0.05530374246683,0.0553037424668301,0.0553037424668302,0.0553037424668295,0.0553037424668296,0.0700497542094689,0.070049754209469,0.0700497542094695,0.070049754209469,0.0700497542094687,0.0700497542094688,0.0971447846647336,0.0971447846647336,0.0971447846647334,0.0971447846647327,0.0971447846647338,0.0971447846647336,-3.33066907387547e-16,0,0,0,1.11022302462516e-16,-3.33066907387547e-16,2.22044604925031e-16,0,1.11022302462516e-16,-4.9960036108132e-16,2.77555756156289e-16,-4.02455846426619e-16,-4.85722573273506e-16,-5.82867087928207e-16,6.24500451351651e-17,6.93889390390723e-18,-1.11022302462516e-16,-6.10622663543836e-16,-9.71445146547012e-17,1.94289029309402e-16,8.32667268468867e-17,2.77555756156289e-17,1.66533453693773e-16,8.88178419700125e-16,-2.4980018054066e-16,-5.55111512312578e-17
"10",0.771356393731295,0.475405834610785,0.902359122491465,0.771356393731295,0.475405834610784,0.902359122491465,0.771356393731295,0.475405834610784,0.902359122491465,0.771356393731295,0.475405834610785,0.902359122491465,0.0543435677228026,0.0543435677228032,0.0543435677228023,0.0684956845541172,0.0684956845541176,0.0684956845541177,0.0684956845541177,0.0684956845541171,0.0684956845541172,-0.00182684499630217,-0.00182684499630206,-0.00182684499630154,-0.00182684499630215,-0.00182684499630234,-0.0018268449963022,0.129524410362233,0.129524410362233,0.129524410362232,0.129524410362232,0.129524410362233,0.129524410362233,-2.22044604925031e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,2.22044604925031e-16,-2.22044604925031e-16,2.22044604925031e-16,0,2.22044604925031e-16,-6.66133814775094e-16,2.77555756156289e-16,-4.02455846426619e-16,-5.27355936696949e-16,-5.13478148889135e-16,4.16333634234434e-17,0,-1.11022302462516e-16,-6.38378239159465e-16,-2.77555756156289e-17,1.66533453693773e-16,2.77555756156289e-17,1.11022302462516e-16,2.22044604925031e-16,9.15933995315754e-16,-1.66533453693773e-16,0
