"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper"
"1","M","~","X",0.253819438957301,0.0382591655513028,6.63421262068425,3.26239035786102e-11,0.178832852398192,0.32880602551641
"2","M","~","F",0.355237655420153,0.0283012233225143,12.5520247436637,0,0.2997682769896,0.410707033850706
"3","X","~","F",0.21161799325571,0.0214103425621716,9.88391440450854,0,0.169654492937189,0.253581493574232
"4","M","~~","M",0.200374048654758,0.00855955514379515,23.4093998214393,0,0.183597628849235,0.217150468460281
"5","X","~~","X",0.124899279175601,0.00533543278034891,23.4093998214392,0,0.114442023084183,0.135356535267019
"6","F","~~","F",0.248600584740796,0,NA,NA,0.248600584740796,0.248600584740796
