"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper"
"107","X_Rom_Z","~~","X_Rom_Z",0.244264090969952,0,NA,NA,0.244264090969952,0.244264090969952
"108","F_Rom_Z","~~","F_Rom_Z",0.193468256255937,0,NA,NA,0.193468256255937,0.193468256255937
"109","M_Ero_Z","~~","M_Ero_Z",0.311914313237502,0,NA,NA,0.311914313237502,0.311914313237502
"110","X_Ero_Z","~~","X_Ero_Z",0.265215466082932,0,NA,NA,0.265215466082932,0.265215466082932
"111","F_Ero_Z","~~","F_Ero_Z",0.506790119391208,0,NA,NA,0.506790119391208,0.506790119391208
"112","M_Atr","~~","M_Atr",0.180037589187194,0,NA,NA,0.180037589187194,0.180037589187194
"113","X_Atr","~~","X_Atr",0.77412921232648,0,NA,NA,0.77412921232648,0.77412921232648
"114","F_Atr","~~","F_Atr",0.349570855905729,0,NA,NA,0.349570855905729,0.349570855905729
"115","M_Rom","~~","M_Rom",0.256488857019043,0,NA,NA,0.256488857019043,0.256488857019043
"116","X_Rom","~~","X_Rom",0.279738917607774,0,NA,NA,0.279738917607774,0.279738917607774
"117","F_Rom","~~","F_Rom",0.176249184091529,0,NA,NA,0.176249184091529,0.176249184091529
"118","M_Ero","~~","M_Ero",0.3381695298956,0,NA,NA,0.3381695298956,0.3381695298956
"119","X_Ero","~~","X_Ero",0.281638661223639,0,NA,NA,0.281638661223639,0.281638661223639
"120","F_Ero","~~","F_Ero",0.459901695531444,0,NA,NA,0.459901695531444,0.459901695531444
"121","Inactive","~~","Inactive",1,0,NA,NA,1,1
"122","Education","~~","Education",1,0,NA,NA,1,1
"123","Work","~~","Work",1,0,NA,NA,1,1
"124","Gym","~~","Gym",1,0,NA,NA,1,1
"125","Social","~~","Social",1,0,NA,NA,1,1
"126","AtrZ","~~","AtrZ",1,0,NA,NA,1,1
"127","RomZ","~~","RomZ",1,0,NA,NA,1,1
"128","EroZ","~~","EroZ",1,0,NA,NA,1,1
"129","Atr0","~~","Atr0",1,0,NA,NA,1,1
"130","Rom0","~~","Rom0",1,0,NA,NA,1,1
"131","Ero0","~~","Ero0",1,0,NA,NA,1,1
"132","M_Atr_Z","~*~","M_Atr_Z",1,0,NA,NA,1,1
"133","X_Atr_Z","~*~","X_Atr_Z",1,0,NA,NA,1,1
"134","F_Atr_Z","~*~","F_Atr_Z",1,0,NA,NA,1,1
"135","M_Rom_Z","~*~","M_Rom_Z",1,0,NA,NA,1,1
"136","X_Rom_Z","~*~","X_Rom_Z",1,0,NA,NA,1,1
"137","F_Rom_Z","~*~","F_Rom_Z",1,0,NA,NA,1,1
"138","M_Ero_Z","~*~","M_Ero_Z",1,0,NA,NA,1,1
