"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper"
"34","Education","~~","Social",0.252276682170564,0.0862328502575356,2.92552874475488,0.00343871406214524,0.0832634013815585,0.421289962959569
"35","Work","~~","Gym",-0.537564371501914,0.0435137734221826,-12.3538900266432,0,-0.622849800240828,-0.452278942763
"36","Gym","~~","Social",-0.311708163303363,0.0745776556613472,-4.17964550560307,2.91963861600575e-05,-0.457877682451034,-0.165538644155693
"37","Work","~~","Social",0.203736957605359,0.0647027790339892,3.14881309036715,0.00163935010375749,0.0769218409990864,0.330552074211631
"38","M_Atr","|","t1",-0.114603854886128,0,NA,NA,-0.114603854886128,-0.114603854886128
"39","X_Atr","|","t1",0.715253275329904,0,NA,NA,0.715253275329904,0.715253275329904
"40","F_Atr","|","t1",-0.121513059290583,0,NA,NA,-0.121513059290583,-0.121513059290583
"41","M_Rom","|","t1",0.121513059290583,0,NA,NA,0.121513059290583,0.121513059290583
"42","X_Rom","|","t1",0.923322019703909,0,NA,NA,0.923322019703909,0.923322019703909
"43","F_Rom","|","t1",0.539682430751915,0,NA,NA,0.539682430751915,0.539682430751915
"44","M_Ero","|","t1",0.156153017746606,0,NA,NA,0.156153017746606,0.156153017746606
"45","X_Ero","|","t1",0.424045203886587,0,NA,NA,0.424045203886587,0.424045203886587
"46","F_Ero","|","t1",-0.0594988963264345,0,NA,NA,-0.0594988963264345,-0.0594988963264345
"47","Inactive","|","t1",0.686019629928306,0,NA,NA,0.686019629928306,0.686019629928306
"48","Education","|","t1",1.46714811975414,0,NA,NA,1.46714811975414,1.46714811975414
"49","Work","|","t1",0.304234942999139,0,NA,NA,0.304234942999139,0.304234942999139
"50","Gym","|","t1",0.674489750196082,0,NA,NA,0.674489750196082,0.674489750196082
"51","Social","|","t1",1.32761124018722,0,NA,NA,1.32761124018722,1.32761124018722
"52","M_Atr","~~","M_Atr",0.178774545018542,0,NA,NA,0.178774545018542,0.178774545018542
"53","X_Atr","~~","X_Atr",0.775616687336678,0,NA,NA,0.775616687336678,0.775616687336678
"54","F_Atr","~~","F_Atr",0.349745931343103,0,NA,NA,0.349745931343103,0.349745931343103
"55","M_Rom","~~","M_Rom",0.261371639325017,0,NA,NA,0.261371639325017,0.261371639325017
"56","X_Rom","~~","X_Rom",0.265588973074855,0,NA,NA,0.265588973074855,0.265588973074855
"57","F_Rom","~~","F_Rom",0.183759166090018,0,NA,NA,0.183759166090018,0.183759166090018
"58","M_Ero","~~","M_Ero",0.348385763094756,0,NA,NA,0.348385763094756,0.348385763094756
"59","X_Ero","~~","X_Ero",0.275853435001056,0,NA,NA,0.275853435001056,0.275853435001056
"60","F_Ero","~~","F_Ero",0.454600750569955,0,NA,NA,0.454600750569955,0.454600750569955
"61","Inactive","~~","Inactive",1,0,NA,NA,1,1
"62","Education","~~","Education",1,0,NA,NA,1,1
"63","Work","~~","Work",1,0,NA,NA,1,1
"64","Gym","~~","Gym",1,0,NA,NA,1,1
"65","Social","~~","Social",1,0,NA,NA,1,1
"66","Attraction","~~","Attraction",1,0,NA,NA,1,1
"67","Romanticism","~~","Romanticism",1,0,NA,NA,1,1
"68","Eroticism","~~","Eroticism",1,0,NA,NA,1,1
"69","M_Atr","~*~","M_Atr",1,0,NA,NA,1,1
"70","X_Atr","~*~","X_Atr",1,0,NA,NA,1,1
"71","F_Atr","~*~","F_Atr",1,0,NA,NA,1,1
"72","M_Rom","~*~","M_Rom",1,0,NA,NA,1,1
"73","X_Rom","~*~","X_Rom",1,0,NA,NA,1,1
"74","F_Rom","~*~","F_Rom",1,0,NA,NA,1,1
"75","M_Ero","~*~","M_Ero",1,0,NA,NA,1,1
"76","X_Ero","~*~","X_Ero",1,0,NA,NA,1,1
"77","F_Ero","~*~","F_Ero",1,0,NA,NA,1,1
"78","Inactive","~*~","Inactive",1,0,NA,NA,1,1
"79","Education","~*~","Education",1,0,NA,NA,1,1
"80","Work","~*~","Work",1,0,NA,NA,1,1
"81","Gym","~*~","Gym",1,0,NA,NA,1,1
"82","Social","~*~","Social",1,0,NA,NA,1,1
"83","M_Atr","~1","",0,0,NA,NA,0,0
"84","X_Atr","~1","",0,0,NA,NA,0,0
"85","F_Atr","~1","",0,0,NA,NA,0,0
"86","M_Rom","~1","",0,0,NA,NA,0,0
"87","X_Rom","~1","",0,0,NA,NA,0,0
"88","F_Rom","~1","",0,0,NA,NA,0,0
"89","M_Ero","~1","",0,0,NA,NA,0,0
"90","X_Ero","~1","",0,0,NA,NA,0,0
"91","F_Ero","~1","",0,0,NA,NA,0,0
"92","Inactive","~1","",0,0,NA,NA,0,0
"93","Education","~1","",0,0,NA,NA,0,0
"94","Work","~1","",0,0,NA,NA,0,0
"95","Gym","~1","",0,0,NA,NA,0,0
"96","Social","~1","",0,0,NA,NA,0,0
"97","Attraction","~1","",0,0,NA,NA,0,0
"98","Romanticism","~1","",0,0,NA,NA,0,0
"99","Eroticism","~1","",0,0,NA,NA,0,0
